number,value,datetime_start,datetime_complete,duration,params_clip_layer,params_gru_dropout,params_gru_num_layers,params_hidden_dim,params_lr,params_lr_scheduler,params_mlp_dropout,params_mlp_hidden_dim,params_optimizer_type,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
325,0.8676530612244897,2026-04-22 17:21:17.213810,2026-04-22 17:21:23.320886,0 days 00:00:06.107076,block_16,0.3887254898586301,2,512,0.00035015719652382654,constant,0.3729150813485231,256,adamw,0.0023217057559879947,0.8676530612244897,,,,PRUNED
326,0.9484183673469389,2026-04-22 17:21:23.453146,2026-04-22 17:23:20.213975,0 days 00:01:56.760829,block_16,0.25756816153773393,3,512,0.0004606925552046943,constant,0.340495044308938,512,adamw,0.0023779365983150644,0.9042219387755102,0.9298596938775511,0.941875,0.9516581632653061,COMPLETE
327,0.46823341836734694,2026-04-22 17:23:20.353465,2026-04-22 17:23:26.547554,0 days 00:00:06.194089,block_16,0.1236838686938972,4,512,0.00420677279353893,cosine,0.12144738460143842,512,adamw,0.0005519638816655209,0.46823341836734694,,,,PRUNED
328,0.9315306122448979,2026-04-22 17:23:26.683350,2026-04-22 17:23:55.256139,0 days 00:00:28.572789,block_16,0.01887486794068978,3,256,0.0009271369094843053,cosine,0.10290510324890918,512,adamw,0.0018312040177491582,0.9315306122448979,,,,PRUNED
329,0.8425255102040815,2026-04-22 17:23:55.391816,2026-04-22 17:24:01.515539,0 days 00:00:06.123723,block_12,0.3920484651743495,3,512,0.0002139883979368574,constant,0.3724267153560797,256,adamw,0.0035433089840624754,0.8425255102040815,,,,PRUNED
330,0.7736288265306122,2026-04-22 17:24:01.654357,2026-04-22 17:24:13.461887,0 days 00:00:11.807530,block_16,0.024853253059403897,3,512,0.00034702085766955156,cosine,0.1060794806390693,512,adam,0.004532569000805871,0.7736288265306122,,,,PRUNED
331,0.9489923469387755,2026-04-22 17:24:13.581246,2026-04-22 17:26:10.987442,0 days 00:01:57.406196,block_16,0.21882346877352787,3,512,0.00048011401366536573,constant,0.27039916589443264,512,adamw,0.002367026241485281,0.8951147959183673,0.9289413265306122,0.941670918367347,0.9523469387755102,COMPLETE
332,0.7514795918367347,2026-04-22 17:26:11.109637,2026-04-22 17:26:22.989060,0 days 00:00:11.879423,block_20,0.2594297000725483,3,512,0.0021253784272133943,constant,0.2272014296433763,512,adamw,0.0024257889778263094,0.7514795918367347,,,,PRUNED
333,0.9503954081632653,2026-04-22 17:26:23.128212,2026-04-22 17:27:43.886798,0 days 00:01:20.758586,block_16,0.27414907929995774,3,512,0.00029745899597438804,constant,0.2437195897915369,512,adamw,0.0021331899454483166,0.8863647959183675,0.9248596938775511,0.9413265306122449,0.9503954081632653,PRUNED
334,0.9232908163265305,2026-04-22 17:27:44.015642,2026-04-22 17:27:56.004814,0 days 00:00:11.989172,block_16,0.24164199790077837,4,512,0.0011064073680009756,constant,0.2705555026940577,512,adamw,0.003101534579958173,0.8919897959183675,0.9232908163265305,,,PRUNED
335,0.9252551020408163,2026-04-22 17:27:56.141714,2026-04-22 17:29:15.823360,0 days 00:01:19.681646,block_16,0.22230709193815537,2,256,2.4423451344454798e-05,constant,0.20175010735724005,512,adamw,0.0008281835012929218,0.9252551020408163,,,,PRUNED
336,0.8910841836734694,2026-04-22 17:29:15.955010,2026-04-22 17:30:41.151203,0 days 00:01:25.196193,pre_proj,0.03988180489475737,3,1024,3.2027235246446316e-05,constant,0.07117055394503685,512,adamw,0.0015392868876897593,0.8910841836734694,,,,PRUNED
337,0.8312372448979592,2026-04-22 17:30:41.309388,2026-04-22 17:30:47.349556,0 days 00:00:06.040168,block_16,0.09360813832262505,4,512,0.00015269820391838887,constant,0.09541964721726014,512,adamw,0.0006495022179156229,0.8312372448979592,,,,PRUNED
338,0.8252295918367347,2026-04-22 17:30:47.473744,2026-04-22 17:30:53.518355,0 days 00:00:06.044611,block_16,0.11638433362387265,2,512,0.001373011969674141,cosine,0.10485605688861774,256,adam,0.0016240610095800733,0.8252295918367347,,,,PRUNED
339,0.9221683673469387,2026-04-22 17:30:53.635844,2026-04-22 17:31:05.290613,0 days 00:00:11.654769,block_16,0.21467830438017213,2,512,0.0003825891098127854,constant,0.3520435364582907,512,adamw,0.004637108178660786,0.8970280612244899,0.9221683673469387,,,PRUNED
340,0.9344260204081632,2026-04-22 17:31:05.426466,2026-04-22 17:31:34.166040,0 days 00:00:28.739574,block_20,0.2120409824444834,4,512,0.0005069584905797136,constant,0.23360920828383025,512,adamw,0.0006028491621505146,0.9252933673469388,0.9344260204081632,,,PRUNED
341,0.9371938775510205,2026-04-22 17:31:34.298220,2026-04-22 17:32:03.121275,0 days 00:00:28.823055,block_16,0.2643426333379133,3,512,0.0008532836636280565,constant,0.29184005276445907,512,adamw,0.000924536324104624,0.8950510204081633,0.9279081632653061,0.9371938775510205,,PRUNED
342,0.9472193877551021,2026-04-22 17:32:03.247523,2026-04-22 17:33:58.539261,0 days 00:01:55.291738,block_16,0.24788004292022306,3,512,0.0003710532458145221,cosine,0.36141393307667424,512,adamw,0.002185367065642613,0.889030612244898,0.9262755102040817,0.9397066326530612,0.9532525510204082,COMPLETE
343,0.9193877551020408,2026-04-22 17:33:58.667507,2026-04-22 17:34:10.204806,0 days 00:00:11.537299,block_16,0.13237982623140376,2,512,0.0014214715381686825,constant,0.23299447994359104,512,adamw,0.003196715980727564,0.8760204081632652,0.9193877551020408,,,PRUNED
344,0.5369897959183674,2026-04-22 17:34:10.323541,2026-04-22 17:34:16.236063,0 days 00:00:05.912522,block_12,0.1017034092190221,2,512,0.0024966691981782967,cosine,0.08409338244392918,512,adam,0.0013694206195148466,0.5369897959183674,,,,PRUNED
345,0.938265306122449,2026-04-22 17:34:16.353598,2026-04-22 17:34:44.662132,0 days 00:00:28.308534,block_20,0.20398790366668162,3,512,0.0004830473591572566,constant,0.3426324033626665,512,adamw,0.004012130284332743,0.9246301020408163,0.938265306122449,,,PRUNED
346,0.9378443877551019,2026-04-22 17:34:44.780947,2026-04-22 17:35:15.520552,0 days 00:00:30.739605,block_16,0.00831218059552375,3,1024,0.0003611140868534239,constant,0.09375315677091606,256,adamw,0.0007816226316303619,0.9211607142857143,0.9378443877551019,,,PRUNED
347,0.9424744897959184,2026-04-22 17:35:15.685609,2026-04-22 17:36:34.637295,0 days 00:01:18.951686,block_16,0.18917355519359227,3,512,0.00016943882573104222,constant,0.3450460362030032,1024,adamw,0.002515915968156213,0.9424744897959184,,,,PRUNED
348,0.9459693877551021,2026-04-22 17:36:34.764106,2026-04-22 17:38:29.829512,0 days 00:01:55.065406,block_16,0.16847979835285848,3,512,0.0003853135290928535,constant,0.12583611548184293,512,adamw,0.0005916781026602671,0.9396683673469388,0.952857142857143,,,COMPLETE
349,0.9501020408163265,2026-04-22 17:38:29.957124,2026-04-22 17:39:49.344059,0 days 00:01:19.386935,block_16,0.2830040212479059,3,512,0.00011314906928027512,constant,0.36935783161176633,512,adamw,0.002873852042889968,0.9381632653061225,0.9501020408163265,,,PRUNED
350,0.9325,2026-04-22 17:39:49.470564,2026-04-22 17:40:18.109730,0 days 00:00:28.639166,block_16,0.06888963756220391,2,512,0.0008653272227643073,cosine,0.2941564035805494,256,adamw,0.0005167225532794146,0.9325,,,,PRUNED
351,0.9335459183673469,2026-04-22 17:40:18.238608,2026-04-22 17:40:47.226660,0 days 00:00:28.988052,block_20,0.032197218019231526,4,512,0.0005882644836125906,constant,0.16200194306406424,512,adam,0.0011738353220304301,0.8919132653061225,0.9259821428571429,0.9335459183673469,,PRUNED
352,0.8015816326530611,2026-04-22 17:40:47.358473,2026-04-22 17:40:53.537163,0 days 00:00:06.178690,block_16,0.09607315958571969,4,512,0.0004444634881371187,constant,0.3337653424527224,512,adam,0.0015473418553326867,0.8015816326530611,,,,PRUNED
353,0.9329336734693878,2026-04-22 17:40:53.676063,2026-04-22 17:41:22.044028,0 days 00:00:28.367965,block_20,0.03692066699786428,2,512,0.0011730505695666418,cosine,0.09322216152634821,1024,adamw,0.0014469356990747387,0.9125765306122449,0.9257397959183673,0.9329336734693878,,PRUNED
354,0.8585204081632654,2026-04-22 17:41:22.164503,2026-04-22 17:41:28.163779,0 days 00:00:05.999276,pre_proj,0.043878210564267536,2,512,0.0009203470586185117,cosine,0.030159205904286696,512,adam,0.0013552520926918266,0.8585204081632654,,,,PRUNED
355,0.9502423469387755,2026-04-22 17:41:28.289433,2026-04-22 17:42:47.698093,0 days 00:01:19.408660,block_16,0.0345376559327157,3,512,0.0006940582241221675,constant,0.1806321993920083,512,adamw,0.0005000410578318135,0.8980994897959182,0.9290051020408163,0.9412882653061225,0.9502423469387755,PRUNED
356,0.8311798469387754,2026-04-22 17:42:47.828784,2026-04-22 17:42:53.879649,0 days 00:00:06.050865,block_16,0.11199149818782844,3,512,0.0006666747175283513,cosine,0.08438021990580394,512,adam,0.001991745886617226,0.8311798469387754,,,,PRUNED
357,0.5032397959183673,2026-04-22 17:42:54.015595,2026-04-22 17:43:00.203994,0 days 00:00:06.188399,block_12,0.2719921209215849,4,512,0.00468844647891707,constant,0.39261769796885493,512,adamw,0.0028407198103377854,0.5032397959183673,,,,PRUNED
358,0.9420663265306123,2026-04-22 17:43:00.338753,2026-04-22 17:44:25.240398,0 days 00:01:24.901645,block_16,0.31841539001602515,3,1024,7.929870787683603e-05,constant,0.34365328275313195,1024,adamw,0.0011055909107579069,0.9420663265306123,,,,PRUNED
359,0.8974362244897959,2026-04-22 17:44:25.413869,2026-04-22 17:44:36.999948,0 days 00:00:11.586079,block_12,0.01919530738201055,3,512,0.0002431722488390567,cosine,0.16829513848859817,512,adamw,0.0008774523974538319,0.8974362244897959,,,,PRUNED
360,0.9119005102040816,2026-04-22 17:44:37.127747,2026-04-22 17:44:50.037872,0 days 00:00:12.910125,block_16,0.26751148908866473,3,1024,0.0006478518219613989,constant,0.14184704572626478,512,adamw,0.0015965331721950059,0.882283163265306,0.9119005102040816,,,PRUNED
361,0.8969132653061226,2026-04-22 17:44:50.190734,2026-04-22 17:45:01.831005,0 days 00:00:11.640271,block_12,0.2929835057609264,3,512,0.00034402819260467984,constant,0.3994872821546506,256,adamw,0.0009059758348583882,0.8969132653061226,,,,PRUNED
362,0.9444260204081631,2026-04-22 17:45:01.964288,2026-04-22 17:46:21.283550,0 days 00:01:19.319262,block_16,0.08926546300353921,2,256,0.0007782410439601359,cosine,0.2755683945713814,512,adamw,0.0008717657324358631,0.9444260204081631,,,,PRUNED
363,0.8069005102040817,2026-04-22 17:46:21.417937,2026-04-22 17:46:27.529047,0 days 00:00:06.111110,pre_proj,0.1487988265311116,3,512,9.465027043391164e-05,constant,0.19375633509055792,512,adamw,0.0005692438731539514,0.8069005102040817,,,,PRUNED
364,0.9103316326530612,2026-04-22 17:46:27.657720,2026-04-22 17:46:39.507366,0 days 00:00:11.849646,block_16,0.18802930520532687,4,512,0.00020828947320237896,constant,0.3229273543265937,512,adamw,0.002304904227631031,0.9103316326530612,,,,PRUNED
365,0.9381632653061225,2026-04-22 17:46:39.642940,2026-04-22 17:47:08.454816,0 days 00:00:28.811876,block_16,0.25505598407964897,3,512,0.0005692364245107949,constant,0.340642430807596,512,adamw,0.0025373983009672014,0.9234183673469387,0.9381632653061225,,,PRUNED
366,0.509515306122449,2026-04-22 17:47:08.581585,2026-04-22 17:47:14.592879,0 days 00:00:06.011294,block_16,0.20588257090123274,3,512,0.003809409066316102,constant,0.26227071264068497,512,adam,0.0005630294742567248,0.509515306122449,,,,PRUNED
367,0.86,2026-04-22 17:47:14.728422,2026-04-22 17:47:20.813220,0 days 00:00:06.084798,block_20,0.06261206934264502,4,512,0.00016736946834455197,cosine,0.19037914254955346,1024,adam,0.0006862527859341172,0.86,,,,PRUNED
368,0.9252933673469388,2026-04-22 17:47:20.945220,2026-04-22 17:48:39.841300,0 days 00:01:18.896080,block_20,0.30910485191545545,2,512,0.00022614548859498177,constant,0.08752145870329665,512,adamw,0.0020339910148369318,0.9350382653061224,0.9252933673469388,,,PRUNED
369,0.8870918367346939,2026-04-22 17:48:39.967696,2026-04-22 17:48:51.711767,0 days 00:00:11.744071,block_12,0.2170124983761645,3,512,0.00015113029524545785,constant,0.3549954426742284,512,adamw,0.0037443192137744784,0.8870918367346939,,,,PRUNED
370,0.9209566326530613,2026-04-22 17:48:51.829857,2026-04-22 17:49:03.476988,0 days 00:00:11.647131,block_20,0.16071848036859837,3,256,0.000921501559764887,constant,0.17825505002746772,512,adamw,0.0008941030583625308,0.8966454081632653,0.9209566326530613,,,PRUNED
371,0.8820535714285714,2026-04-22 17:49:03.603098,2026-04-22 17:49:32.327672,0 days 00:00:28.724574,pre_proj,0.023832766420062004,3,512,0.002047240969217351,constant,0.24585534895941116,512,adamw,0.000546214387838243,0.8820535714285714,,,,PRUNED
372,0.9265051020408164,2026-04-22 17:49:32.453495,2026-04-22 17:50:01.169336,0 days 00:00:28.715841,block_20,0.28902782492141454,4,512,0.0006743861001497363,cosine,0.010032846235804194,1024,adam,0.0006571827972461345,0.9265051020408164,,,,PRUNED
373,0.9184438775510205,2026-04-22 17:50:01.304917,2026-04-22 17:50:12.826297,0 days 00:00:11.521380,block_16,0.3827428729531608,2,512,0.0003961234885045406,constant,0.3259528670276725,1024,adamw,0.0009989438805256406,0.895892857142857,0.9184438775510205,,,PRUNED
374,0.9233801020408163,2026-04-22 17:50:12.961478,2026-04-22 17:50:24.477390,0 days 00:00:11.515912,block_16,0.30625554832843355,2,512,0.00035611462472188185,constant,0.21380896778714317,512,adamw,0.001419715347752671,0.8800127551020408,0.9233801020408163,,,PRUNED
375,0.8209119897959184,2026-04-22 17:50:24.604348,2026-04-22 17:50:30.564986,0 days 00:00:05.960638,block_16,0.07617563086075849,2,256,0.0005618859527261558,cosine,0.03304608932980948,512,adam,0.003477650437590471,0.8209119897959184,,,,PRUNED
376,0.9441581632653061,2026-04-22 17:50:30.692638,2026-04-22 17:51:50.564038,0 days 00:01:19.871400,block_12,0.32874691605596723,3,512,0.000640569451752537,constant,0.29708317433229525,512,adamw,0.0019651766014438595,0.9441581632653061,,,,PRUNED
377,0.7815688775510203,2026-04-22 17:51:50.696970,2026-04-22 17:52:02.799982,0 days 00:00:12.103012,block_12,0.0936969315620244,2,1024,1.069596439258573e-05,cosine,0.34597475062264194,512,adamw,0.0005339154022418142,0.7815688775510203,,,,PRUNED
378,0.9344387755102042,2026-04-22 17:52:02.937989,2026-04-22 17:52:31.712217,0 days 00:00:28.774228,block_16,0.3936200630149861,2,512,0.0008960002908162145,constant,0.26675701615740216,512,adamw,0.0012010318280433487,0.9066581632653061,0.9245790816326531,0.9344387755102042,,PRUNED
379,0.8321556122448979,2026-04-22 17:52:31.832605,2026-04-22 17:53:52.201079,0 days 00:01:20.368474,block_20,0.10018821897950746,2,256,1.1640164689139925e-05,constant,0.37741803238283256,256,adam,0.0028306824469779687,0.8321556122448979,,,,PRUNED
380,0.9213265306122449,2026-04-22 17:53:52.334249,2026-04-22 17:54:04.249177,0 days 00:00:11.914928,block_16,0.22563292510518226,3,512,0.000746320229170467,constant,0.3785298165223145,256,adamw,0.0032253850087595477,0.8942729591836736,0.9213265306122449,,,PRUNED
381,0.7749234693877551,2026-04-22 17:54:04.372794,2026-04-22 17:54:10.556204,0 days 00:00:06.183410,block_16,0.102194215036968,3,512,7.037744984396842e-05,cosine,0.024258745332091665,512,adam,0.0011698673293992624,0.7749234693877551,,,,PRUNED
382,0.9509948979591837,2026-04-22 17:54:10.701315,2026-04-22 17:55:31.759123,0 days 00:01:21.057808,block_16,0.2717340847620926,3,512,0.0005459310516064222,constant,0.1646553517735294,512,adamw,0.0005697650102773005,0.9262627551020408,0.9397576530612245,0.9509948979591837,,PRUNED
383,0.9491836734693877,2026-04-22 17:55:31.896446,2026-04-22 17:56:53.187982,0 days 00:01:21.291536,block_16,0.11116650392203915,2,1024,0.0005658950130200169,cosine,0.05781522914381543,512,adam,0.002889132837974305,0.9343877551020408,0.9491836734693877,,,PRUNED
384,0.8823596938775511,2026-04-22 17:56:53.341652,2026-04-22 17:57:05.067883,0 days 00:00:11.726231,block_12,0.15320212326284446,3,256,0.0001953143784754619,constant,0.1396032514181455,512,adamw,0.0009307108530997039,0.8823596938775511,,,,PRUNED
385,0.8661479591836734,2026-04-22 17:57:05.200366,2026-04-22 17:57:11.307091,0 days 00:00:06.106725,pre_proj,0.2182341581844665,3,512,0.00094277183276473,constant,0.3844259326869428,512,adamw,0.0026057862487100674,0.8661479591836734,,,,PRUNED
386,0.9178571428571429,2026-04-22 17:57:11.440851,2026-04-22 17:57:23.294740,0 days 00:00:11.853889,block_16,0.09672966907009706,2,512,0.0012422952554608593,cosine,0.0961360480683485,256,adamw,0.0038212706043769056,0.8791071428571429,0.9178571428571429,,,PRUNED
387,0.8060395408163266,2026-04-22 17:57:23.431825,2026-04-22 17:57:35.136355,0 days 00:00:11.704530,block_16,0.07649837408474741,2,512,0.00033149769903833616,cosine,0.06294982885032471,512,adam,0.004746673186537504,0.8060395408163266,,,,PRUNED
388,0.9049617346938775,2026-04-22 17:57:35.257595,2026-04-22 17:57:47.147217,0 days 00:00:11.889622,block_16,0.33536507062210663,2,512,0.00010811970107397353,constant,0.3688635363217833,256,adamw,0.0005843329175581416,0.9049617346938775,,,,PRUNED
389,0.7244897959183674,2026-04-22 17:57:47.267798,2026-04-22 17:57:53.317359,0 days 00:00:06.049561,block_20,0.358416535422945,5,256,2.3950249575830867e-05,constant,0.02080145821447657,256,adamw,0.005993817681762412,0.7244897959183674,,,,PRUNED
390,0.8225765306122448,2026-04-22 17:57:53.452790,2026-04-22 17:57:59.460693,0 days 00:00:06.007903,block_20,0.3886369893771543,2,256,0.000309586305318238,cosine,0.16127051031607448,1024,adam,0.0030794718835918215,0.8225765306122448,,,,PRUNED
391,0.9154591836734693,2026-04-22 17:57:59.588035,2026-04-22 17:58:12.619753,0 days 00:00:13.031718,block_16,0.20643511189961966,3,1024,0.00042369321812354765,constant,0.381864950027215,512,adamw,0.0013497301964061437,0.8898214285714285,0.9154591836734693,,,PRUNED
392,0.8861734693877551,2026-04-22 17:58:12.781499,2026-04-22 17:58:25.810445,0 days 00:00:13.028946,pre_proj,0.030368125408631708,3,1024,0.0002901064064774098,cosine,0.06477320853963342,256,adamw,0.008089292171355478,0.8861734693877551,,,,PRUNED
393,0.9466071428571429,2026-04-22 17:58:25.994650,2026-04-22 17:59:46.220978,0 days 00:01:20.226328,block_16,0.03567553117404693,2,512,0.00022025179417113129,constant,0.19943935793909093,512,adamw,0.0005189753387777396,0.9369132653061225,0.9466071428571429,,,PRUNED
394,0.7867729591836735,2026-04-22 17:59:46.347887,2026-04-22 17:59:58.022720,0 days 00:00:11.674833,pre_proj,0.35717688537500664,2,512,2.9589335984137516e-05,constant,0.37300994669053744,1024,adamw,0.0010096125181853677,0.7867729591836735,,,,PRUNED
395,0.8101721938775511,2026-04-22 17:59:58.149870,2026-04-22 18:00:04.150741,0 days 00:00:06.000871,block_16,0.21657150113571974,4,256,0.0002833178909924295,constant,0.13739629460780461,512,adam,0.0007505480193664724,0.8101721938775511,,,,PRUNED
396,0.8152168367346939,2026-04-22 18:00:04.287465,2026-04-22 18:00:10.280004,0 days 00:00:05.992539,block_20,0.25195857196598465,2,512,0.00010422627989902075,constant,0.33389999893175965,256,adamw,0.0006300549302444869,0.8152168367346939,,,,PRUNED
397,0.9471811224489797,2026-04-22 18:00:10.401476,2026-04-22 18:02:07.084402,0 days 00:01:56.682926,block_16,0.20418011080564824,3,512,0.00031105809595697264,constant,0.17767306812303427,512,adam,0.0005194788897524662,0.9409821428571429,0.9510969387755102,,,COMPLETE
