2026-04-21 20:43:09,466 - INFO - === WildDeepfakes preprocess @ 2026-04-21T20:43:09 ===
2026-04-21 20:43:09,467 - INFO - dataset_path=/home/max-andreasen/GitHub/DeepfakeBench/datasets/rgb/WildDeepfakes  num_frames=96
2026-04-21 20:43:09,501 - INFO - 115 tars found in /home/max-andreasen/GitHub/DeepfakeBench/datasets/rgb/WildDeepfakes/fake_test
2026-04-21 21:15:55,853 - WARNING - 57.tar.gz: video 165 has 93 frames (< 96), skipping
2026-04-21 21:16:13,811 - WARNING - 573.tar.gz: video 19 has 86 frames (< 96), skipping
2026-04-21 21:16:15,180 - WARNING - 579.tar.gz: video 563 has 65 frames (< 96), skipping
2026-04-21 21:16:19,987 - WARNING - 579.tar.gz: video 256 has 52 frames (< 96), skipping
2026-04-21 21:16:19,987 - WARNING - 579.tar.gz: video 133 has 73 frames (< 96), skipping
2026-04-21 21:16:19,987 - WARNING - 579.tar.gz: video 471 has 55 frames (< 96), skipping
2026-04-21 21:16:19,987 - WARNING - 579.tar.gz: video 118 has 82 frames (< 96), skipping
2026-04-21 21:16:19,987 - WARNING - 579.tar.gz: video 550 has 69 frames (< 96), skipping
2026-04-21 21:16:19,987 - WARNING - 579.tar.gz: video 210 has 93 frames (< 96), skipping
2026-04-21 21:16:46,801 - WARNING - 582.tar.gz: video 121 has 94 frames (< 96), skipping
2026-04-21 21:16:46,802 - WARNING - 582.tar.gz: video 91 has 69 frames (< 96), skipping
2026-04-21 21:16:52,238 - WARNING - 586.tar.gz: video 442 has 70 frames (< 96), skipping
2026-04-21 21:16:52,238 - WARNING - 586.tar.gz: video 640 has 53 frames (< 96), skipping
2026-04-21 21:16:53,749 - WARNING - 588.tar.gz: video 227 has 69 frames (< 96), skipping
2026-04-21 21:16:56,876 - WARNING - 588.tar.gz: video 41 has 82 frames (< 96), skipping
2026-04-21 21:16:56,876 - WARNING - 588.tar.gz: video 192 has 67 frames (< 96), skipping
2026-04-21 21:17:04,541 - WARNING - 586.tar.gz: video 645 has 62 frames (< 96), skipping
2026-04-21 21:17:04,541 - WARNING - 586.tar.gz: video 7 has 81 frames (< 96), skipping
2026-04-21 21:17:05,671 - WARNING - 591.tar.gz: video 15 has 85 frames (< 96), skipping
2026-04-21 21:17:09,615 - WARNING - 59.tar.gz: video 95 has 80 frames (< 96), skipping
2026-04-21 21:17:09,616 - WARNING - 59.tar.gz: video 76 has 53 frames (< 96), skipping
2026-04-21 21:17:10,375 - WARNING - 6.tar.gz: video 13 has 56 frames (< 96), skipping
2026-04-21 21:17:11,735 - WARNING - 59.tar.gz: video 58 has 63 frames (< 96), skipping
2026-04-21 21:17:14,073 - WARNING - 59.tar.gz: video 107 has 68 frames (< 96), skipping
2026-04-21 21:17:25,901 - WARNING - 60.tar.gz: video 37 has 78 frames (< 96), skipping
2026-04-21 21:17:27,837 - WARNING - 60.tar.gz: video 27 has 65 frames (< 96), skipping
2026-04-21 21:17:38,075 - WARNING - 63.tar.gz: video 2 has 61 frames (< 96), skipping
2026-04-21 21:17:38,076 - WARNING - 63.tar.gz: video 4 has 94 frames (< 96), skipping
2026-04-21 21:17:40,356 - WARNING - 64.tar.gz: video 6 has 72 frames (< 96), skipping
2026-04-21 21:17:40,830 - WARNING - 65.tar.gz: video 545 has 69 frames (< 96), skipping
2026-04-21 21:17:41,288 - WARNING - 63.tar.gz: video 295 has 60 frames (< 96), skipping
2026-04-21 21:17:43,316 - WARNING - 65.tar.gz: video 602 has 78 frames (< 96), skipping
2026-04-21 21:17:43,316 - WARNING - 65.tar.gz: video 662 has 87 frames (< 96), skipping
2026-04-21 21:17:43,316 - WARNING - 65.tar.gz: video 525 has 89 frames (< 96), skipping
2026-04-21 21:17:48,484 - WARNING - 64.tar.gz: video 2 has 59 frames (< 96), skipping
2026-04-21 21:17:48,484 - WARNING - 64.tar.gz: video 0 has 73 frames (< 96), skipping
2026-04-21 21:17:48,484 - WARNING - 64.tar.gz: video 14 has 55 frames (< 96), skipping
2026-04-21 21:17:53,706 - WARNING - 67.tar.gz: video 381 has 57 frames (< 96), skipping
2026-04-21 21:17:57,148 - WARNING - 71.tar.gz: video 6 has 91 frames (< 96), skipping
2026-04-21 21:17:59,463 - WARNING - 71.tar.gz: video 20 has 55 frames (< 96), skipping
2026-04-21 21:18:01,035 - WARNING - 73.tar.gz: video 4 has 61 frames (< 96), skipping
2026-04-21 21:18:09,913 - WARNING - 74.tar.gz: video 49 has 59 frames (< 96), skipping
2026-04-21 21:18:09,913 - WARNING - 74.tar.gz: video 11 has 53 frames (< 96), skipping
2026-04-21 21:18:09,913 - WARNING - 74.tar.gz: video 12 has 53 frames (< 96), skipping
2026-04-21 21:18:36,520 - WARNING - 79.tar.gz: video 80 has 64 frames (< 96), skipping
2026-04-21 21:18:36,520 - WARNING - 79.tar.gz: video 15 has 62 frames (< 96), skipping
2026-04-21 21:18:36,520 - WARNING - 79.tar.gz: video 61 has 86 frames (< 96), skipping
2026-04-21 21:18:38,278 - WARNING - 8.tar.gz: video 350 has 81 frames (< 96), skipping
2026-04-21 21:18:40,024 - WARNING - 8.tar.gz: video 9 has 57 frames (< 96), skipping
2026-04-21 21:18:40,929 - WARNING - 82.tar.gz: video 22 has 94 frames (< 96), skipping
2026-04-21 21:18:50,159 - WARNING - 86.tar.gz: video 95 has 83 frames (< 96), skipping
2026-04-21 21:18:50,159 - WARNING - 86.tar.gz: video 93 has 54 frames (< 96), skipping
2026-04-21 21:18:50,159 - WARNING - 86.tar.gz: video 101 has 86 frames (< 96), skipping
2026-04-21 21:18:50,159 - WARNING - 86.tar.gz: video 108 has 75 frames (< 96), skipping
2026-04-21 21:19:14,500 - WARNING - 78.tar.gz: video 68 has 89 frames (< 96), skipping
2026-04-21 21:19:24,317 - WARNING - 91.tar.gz: video 52 has 55 frames (< 96), skipping
2026-04-21 21:19:24,317 - WARNING - 91.tar.gz: video 6 has 54 frames (< 96), skipping
2026-04-21 21:19:24,317 - WARNING - 91.tar.gz: video 71 has 56 frames (< 96), skipping
2026-04-21 21:19:24,317 - WARNING - 91.tar.gz: video 66 has 53 frames (< 96), skipping
2026-04-21 21:19:24,317 - WARNING - 91.tar.gz: video 46 has 76 frames (< 96), skipping
2026-04-21 21:19:24,317 - WARNING - 91.tar.gz: video 9 has 54 frames (< 96), skipping
2026-04-21 21:19:27,691 - WARNING - 90.tar.gz: video 508 has 82 frames (< 96), skipping
2026-04-21 21:19:27,691 - WARNING - 90.tar.gz: video 428 has 91 frames (< 96), skipping
2026-04-21 21:19:32,381 - WARNING - 89.tar.gz: video 63 has 53 frames (< 96), skipping
2026-04-21 21:19:46,362 - WARNING - 90.tar.gz: video 529 has 68 frames (< 96), skipping
2026-04-21 21:19:48,835 - WARNING - 89.tar.gz: video 118 has 54 frames (< 96), skipping
2026-04-21 21:19:48,835 - WARNING - 89.tar.gz: video 92 has 55 frames (< 96), skipping
2026-04-21 21:19:48,835 - WARNING - 89.tar.gz: video 3 has 87 frames (< 96), skipping
2026-04-21 21:19:57,372 - WARNING - 96.tar.gz: video 20 has 83 frames (< 96), skipping
2026-04-21 21:20:03,640 - WARNING - 99.tar.gz: video 154 has 80 frames (< 96), skipping
2026-04-21 21:20:05,678 - WARNING - 99.tar.gz: video 152 has 53 frames (< 96), skipping
2026-04-21 21:20:05,678 - WARNING - 99.tar.gz: video 11 has 52 frames (< 96), skipping
2026-04-21 21:20:05,678 - WARNING - 99.tar.gz: video 91 has 51 frames (< 96), skipping
2026-04-21 21:20:05,927 - WARNING - 99.tar.gz: video 1 has 68 frames (< 96), skipping
2026-04-21 21:20:07,080 - WARNING - 99.tar.gz: video 9 has 67 frames (< 96), skipping
2026-04-21 21:21:42,404 - INFO - fake_train: done in 33.86 min
2026-04-21 21:21:42,423 - INFO - 42 tars found in /home/max-andreasen/GitHub/DeepfakeBench/datasets/rgb/WildDeepfakes/real_test
2026-04-21 21:21:52,938 - WARNING - 16.tar.gz: video 188 has 80 frames (< 96), skipping
2026-04-21 21:21:52,938 - WARNING - 16.tar.gz: video 181 has 74 frames (< 96), skipping
2026-04-21 21:21:52,938 - WARNING - 16.tar.gz: video 209 has 63 frames (< 96), skipping
2026-04-21 21:21:52,938 - WARNING - 16.tar.gz: video 196 has 53 frames (< 96), skipping
2026-04-21 21:21:54,461 - WARNING - 16.tar.gz: video 150 has 52 frames (< 96), skipping
2026-04-21 21:21:54,461 - WARNING - 16.tar.gz: video 148 has 60 frames (< 96), skipping
2026-04-21 21:21:54,461 - WARNING - 16.tar.gz: video 40 has 91 frames (< 96), skipping
2026-04-21 21:21:54,462 - WARNING - 16.tar.gz: video 191 has 89 frames (< 96), skipping
2026-04-21 21:22:01,829 - WARNING - 19.tar.gz: video 26 has 85 frames (< 96), skipping
2026-04-21 21:22:01,829 - WARNING - 19.tar.gz: video 47 has 60 frames (< 96), skipping
2026-04-21 21:22:01,829 - WARNING - 19.tar.gz: video 53 has 55 frames (< 96), skipping
2026-04-21 21:22:03,536 - WARNING - 12.tar.gz: video 218 has 84 frames (< 96), skipping
2026-04-21 21:22:06,533 - WARNING - 26.tar.gz: video 109 has 77 frames (< 96), skipping
2026-04-21 21:22:06,937 - WARNING - 104.tar.gz: video 57 has 65 frames (< 96), skipping
2026-04-21 21:22:06,937 - WARNING - 104.tar.gz: video 65 has 95 frames (< 96), skipping
2026-04-21 21:22:06,937 - WARNING - 104.tar.gz: video 13 has 61 frames (< 96), skipping
2026-04-21 21:22:10,667 - WARNING - 24.tar.gz: video 200 has 68 frames (< 96), skipping
2026-04-21 21:22:13,281 - WARNING - 15.tar.gz: video 112 has 86 frames (< 96), skipping
2026-04-21 21:22:13,303 - WARNING - 26.tar.gz: video 30 has 76 frames (< 96), skipping
2026-04-21 21:22:14,711 - WARNING - 19.tar.gz: video 67 has 64 frames (< 96), skipping
2026-04-21 21:22:14,711 - WARNING - 19.tar.gz: video 107 has 68 frames (< 96), skipping
2026-04-21 21:22:14,711 - WARNING - 19.tar.gz: video 55 has 52 frames (< 96), skipping
2026-04-21 21:22:16,519 - WARNING - 15.tar.gz: video 134 has 57 frames (< 96), skipping
2026-04-21 21:22:17,663 - WARNING - 15.tar.gz: video 157 has 75 frames (< 96), skipping
2026-04-21 21:22:18,059 - WARNING - 19.tar.gz: video 25 has 51 frames (< 96), skipping
2026-04-21 21:22:18,467 - WARNING - 15.tar.gz: video 24 has 83 frames (< 96), skipping
2026-04-21 21:22:19,280 - WARNING - 32.tar.gz: video 167 has 53 frames (< 96), skipping
2026-04-21 21:22:19,481 - WARNING - 104.tar.gz: video 26 has 59 frames (< 96), skipping
2026-04-21 21:22:19,481 - WARNING - 104.tar.gz: video 47 has 58 frames (< 96), skipping
2026-04-21 21:22:19,481 - WARNING - 104.tar.gz: video 53 has 75 frames (< 96), skipping
2026-04-21 21:22:19,481 - WARNING - 104.tar.gz: video 99 has 55 frames (< 96), skipping
2026-04-21 21:22:26,358 - WARNING - 28.tar.gz: video 113 has 52 frames (< 96), skipping
2026-04-21 21:22:28,426 - WARNING - 37.tar.gz: video 163 has 82 frames (< 96), skipping
2026-04-21 21:22:30,853 - WARNING - 3.tar.gz: video 56 has 53 frames (< 96), skipping
2026-04-21 21:22:30,863 - WARNING - 3.tar.gz: video 166 has 57 frames (< 96), skipping
2026-04-21 21:22:31,102 - WARNING - 104.tar.gz: video 37 has 65 frames (< 96), skipping
2026-04-21 21:22:31,102 - WARNING - 104.tar.gz: video 92 has 85 frames (< 96), skipping
2026-04-21 21:22:31,391 - WARNING - 28.tar.gz: video 87 has 56 frames (< 96), skipping
2026-04-21 21:22:31,391 - WARNING - 28.tar.gz: video 321 has 63 frames (< 96), skipping
2026-04-21 21:22:32,014 - WARNING - 28.tar.gz: video 1 has 60 frames (< 96), skipping
2026-04-21 21:22:32,703 - WARNING - 41.tar.gz: video 1 has 86 frames (< 96), skipping
2026-04-21 21:22:32,703 - WARNING - 41.tar.gz: video 3 has 80 frames (< 96), skipping
2026-04-21 21:22:35,378 - WARNING - 104.tar.gz: video 51 has 64 frames (< 96), skipping
2026-04-21 21:22:35,378 - WARNING - 104.tar.gz: video 18 has 93 frames (< 96), skipping
2026-04-21 21:22:35,378 - WARNING - 104.tar.gz: video 20 has 94 frames (< 96), skipping
2026-04-21 21:22:35,378 - WARNING - 104.tar.gz: video 61 has 62 frames (< 96), skipping
2026-04-21 21:22:35,950 - WARNING - 37.tar.gz: video 53 has 93 frames (< 96), skipping
2026-04-21 21:22:36,908 - WARNING - 15.tar.gz: video 111 has 87 frames (< 96), skipping
2026-04-21 21:22:38,515 - WARNING - 12.tar.gz: video 219 has 84 frames (< 96), skipping
2026-04-21 21:22:41,282 - WARNING - 37.tar.gz: video 18 has 68 frames (< 96), skipping
2026-04-21 21:22:46,577 - WARNING - 52.tar.gz: video 5 has 66 frames (< 96), skipping
2026-04-21 21:22:56,201 - WARNING - 52.tar.gz: video 20 has 93 frames (< 96), skipping
2026-04-21 21:22:57,760 - WARNING - 45.tar.gz: video 35 has 52 frames (< 96), skipping
2026-04-21 21:22:58,396 - WARNING - 29.tar.gz: video 16 has 70 frames (< 96), skipping
2026-04-21 21:22:58,396 - WARNING - 29.tar.gz: video 266 has 52 frames (< 96), skipping
2026-04-21 21:23:02,555 - WARNING - 66.tar.gz: video 102 has 70 frames (< 96), skipping
2026-04-21 21:23:02,555 - WARNING - 66.tar.gz: video 92 has 55 frames (< 96), skipping
2026-04-21 21:23:08,900 - WARNING - 6.tar.gz: video 546 has 84 frames (< 96), skipping
2026-04-21 21:23:08,900 - WARNING - 6.tar.gz: video 717 has 79 frames (< 96), skipping
2026-04-21 21:23:11,657 - WARNING - 51.tar.gz: video 3 has 53 frames (< 96), skipping
2026-04-21 21:23:12,374 - WARNING - 6.tar.gz: video 236 has 76 frames (< 96), skipping
2026-04-21 21:23:12,375 - WARNING - 6.tar.gz: video 654 has 91 frames (< 96), skipping
2026-04-21 21:23:12,375 - WARNING - 6.tar.gz: video 804 has 59 frames (< 96), skipping
2026-04-21 21:23:12,375 - WARNING - 6.tar.gz: video 796 has 63 frames (< 96), skipping
2026-04-21 21:23:12,375 - WARNING - 6.tar.gz: video 656 has 57 frames (< 96), skipping
2026-04-21 21:23:12,375 - WARNING - 6.tar.gz: video 10 has 80 frames (< 96), skipping
2026-04-21 21:23:12,375 - WARNING - 6.tar.gz: video 550 has 68 frames (< 96), skipping
2026-04-21 21:23:12,375 - WARNING - 6.tar.gz: video 551 has 52 frames (< 96), skipping
2026-04-21 21:23:12,375 - WARNING - 6.tar.gz: video 31 has 94 frames (< 96), skipping
2026-04-21 21:23:16,730 - WARNING - 29.tar.gz: video 474 has 63 frames (< 96), skipping
2026-04-21 21:23:16,731 - WARNING - 29.tar.gz: video 424 has 64 frames (< 96), skipping
2026-04-21 21:23:16,731 - WARNING - 29.tar.gz: video 94 has 72 frames (< 96), skipping
2026-04-21 21:23:16,731 - WARNING - 29.tar.gz: video 162 has 92 frames (< 96), skipping
2026-04-21 21:23:16,731 - WARNING - 29.tar.gz: video 422 has 64 frames (< 96), skipping
2026-04-21 21:23:16,731 - WARNING - 29.tar.gz: video 58 has 75 frames (< 96), skipping
2026-04-21 21:23:16,731 - WARNING - 29.tar.gz: video 150 has 82 frames (< 96), skipping
2026-04-21 21:23:16,731 - WARNING - 29.tar.gz: video 12 has 55 frames (< 96), skipping
2026-04-21 21:23:16,731 - WARNING - 29.tar.gz: video 273 has 57 frames (< 96), skipping
2026-04-21 21:23:16,731 - WARNING - 29.tar.gz: video 246 has 93 frames (< 96), skipping
2026-04-21 21:23:23,526 - WARNING - 72.tar.gz: video 154 has 89 frames (< 96), skipping
2026-04-21 21:23:23,526 - WARNING - 72.tar.gz: video 77 has 94 frames (< 96), skipping
2026-04-21 21:23:23,526 - WARNING - 72.tar.gz: video 86 has 66 frames (< 96), skipping
2026-04-21 21:23:26,190 - WARNING - 73.tar.gz: video 168 has 78 frames (< 96), skipping
2026-04-21 21:23:26,190 - WARNING - 73.tar.gz: video 180 has 58 frames (< 96), skipping
2026-04-21 21:23:26,198 - WARNING - 73.tar.gz: video 358 has 58 frames (< 96), skipping
2026-04-21 21:23:26,198 - WARNING - 73.tar.gz: video 179 has 62 frames (< 96), skipping
2026-04-21 21:23:26,472 - WARNING - 53.tar.gz: video 95 has 89 frames (< 96), skipping
2026-04-21 21:23:26,524 - WARNING - 53.tar.gz: video 80 has 64 frames (< 96), skipping
2026-04-21 21:23:26,524 - WARNING - 53.tar.gz: video 43 has 68 frames (< 96), skipping
2026-04-21 21:23:27,399 - WARNING - 50.tar.gz: video 45 has 80 frames (< 96), skipping
2026-04-21 21:23:27,399 - WARNING - 50.tar.gz: video 40 has 75 frames (< 96), skipping
2026-04-21 21:23:27,399 - WARNING - 50.tar.gz: video 28 has 78 frames (< 96), skipping
2026-04-21 21:23:27,399 - WARNING - 50.tar.gz: video 51 has 74 frames (< 96), skipping
2026-04-21 21:23:28,859 - WARNING - 53.tar.gz: video 19 has 77 frames (< 96), skipping
2026-04-21 21:23:28,900 - WARNING - 72.tar.gz: video 56 has 52 frames (< 96), skipping
2026-04-21 21:23:28,900 - WARNING - 72.tar.gz: video 5 has 62 frames (< 96), skipping
2026-04-21 21:23:28,900 - WARNING - 72.tar.gz: video 4 has 62 frames (< 96), skipping
2026-04-21 21:23:31,514 - WARNING - 73.tar.gz: video 1318 has 64 frames (< 96), skipping
2026-04-21 21:23:31,514 - WARNING - 73.tar.gz: video 176 has 68 frames (< 96), skipping
2026-04-21 21:23:31,514 - WARNING - 73.tar.gz: video 360 has 57 frames (< 96), skipping
2026-04-21 21:23:31,514 - WARNING - 73.tar.gz: video 234 has 54 frames (< 96), skipping
2026-04-21 21:23:31,514 - WARNING - 73.tar.gz: video 1192 has 58 frames (< 96), skipping
2026-04-21 21:23:31,514 - WARNING - 73.tar.gz: video 565 has 85 frames (< 96), skipping
2026-04-21 21:23:31,514 - WARNING - 73.tar.gz: video 1191 has 71 frames (< 96), skipping
2026-04-21 21:23:31,515 - WARNING - 73.tar.gz: video 1189 has 51 frames (< 96), skipping
2026-04-21 21:23:31,515 - WARNING - 73.tar.gz: video 1212 has 60 frames (< 96), skipping
2026-04-21 21:23:31,515 - WARNING - 73.tar.gz: video 998 has 56 frames (< 96), skipping
2026-04-21 21:23:31,515 - WARNING - 73.tar.gz: video 1270 has 73 frames (< 96), skipping
2026-04-21 21:23:31,515 - WARNING - 73.tar.gz: video 1272 has 64 frames (< 96), skipping
2026-04-21 21:23:31,881 - WARNING - 29.tar.gz: video 117 has 51 frames (< 96), skipping
2026-04-21 21:23:33,889 - WARNING - 72.tar.gz: video 279 has 70 frames (< 96), skipping
2026-04-21 21:23:33,889 - WARNING - 72.tar.gz: video 190 has 70 frames (< 96), skipping
2026-04-21 21:23:33,928 - WARNING - 73.tar.gz: video 1194 has 71 frames (< 96), skipping
2026-04-21 21:23:33,928 - WARNING - 73.tar.gz: video 359 has 61 frames (< 96), skipping
2026-04-21 21:23:33,928 - WARNING - 73.tar.gz: video 1190 has 74 frames (< 96), skipping
2026-04-21 21:23:33,928 - WARNING - 73.tar.gz: video 611 has 90 frames (< 96), skipping
2026-04-21 21:23:34,235 - WARNING - 53.tar.gz: video 18 has 77 frames (< 96), skipping
2026-04-21 21:23:41,635 - WARNING - 53.tar.gz: video 31 has 85 frames (< 96), skipping
2026-04-21 21:23:43,383 - WARNING - 72.tar.gz: video 101 has 64 frames (< 96), skipping
2026-04-21 21:23:43,383 - WARNING - 72.tar.gz: video 281 has 78 frames (< 96), skipping
2026-04-21 21:23:43,383 - WARNING - 72.tar.gz: video 166 has 64 frames (< 96), skipping
2026-04-21 21:23:43,886 - WARNING - 8.tar.gz: video 198 has 53 frames (< 96), skipping
2026-04-21 21:23:43,886 - WARNING - 8.tar.gz: video 149 has 56 frames (< 96), skipping
2026-04-21 21:23:44,984 - WARNING - 29.tar.gz: video 127 has 59 frames (< 96), skipping
2026-04-21 21:23:44,985 - WARNING - 29.tar.gz: video 384 has 69 frames (< 96), skipping
2026-04-21 21:23:45,053 - WARNING - 29.tar.gz: video 336 has 64 frames (< 96), skipping
2026-04-21 21:23:45,053 - WARNING - 29.tar.gz: video 1 has 76 frames (< 96), skipping
2026-04-21 21:23:46,825 - WARNING - 72.tar.gz: video 74 has 93 frames (< 96), skipping
2026-04-21 21:23:47,011 - WARNING - 74.tar.gz: video 106 has 64 frames (< 96), skipping
2026-04-21 21:23:47,011 - WARNING - 74.tar.gz: video 103 has 60 frames (< 96), skipping
2026-04-21 21:23:47,011 - WARNING - 74.tar.gz: video 244 has 63 frames (< 96), skipping
2026-04-21 21:23:52,027 - WARNING - 69.tar.gz: video 78 has 89 frames (< 96), skipping
2026-04-21 21:23:52,094 - WARNING - 82.tar.gz: video 34 has 72 frames (< 96), skipping
2026-04-21 21:23:52,094 - WARNING - 82.tar.gz: video 12 has 60 frames (< 96), skipping
2026-04-21 21:23:52,094 - WARNING - 82.tar.gz: video 99 has 75 frames (< 96), skipping
2026-04-21 21:23:53,767 - WARNING - 79.tar.gz: video 181 has 86 frames (< 96), skipping
2026-04-21 21:23:54,683 - WARNING - 78.tar.gz: video 154 has 73 frames (< 96), skipping
2026-04-21 21:23:54,683 - WARNING - 78.tar.gz: video 89 has 67 frames (< 96), skipping
2026-04-21 21:23:58,037 - WARNING - 83.tar.gz: video 216 has 52 frames (< 96), skipping
2026-04-21 21:23:59,469 - WARNING - 74.tar.gz: video 472 has 69 frames (< 96), skipping
2026-04-21 21:23:59,469 - WARNING - 74.tar.gz: video 157 has 77 frames (< 96), skipping
2026-04-21 21:23:59,885 - WARNING - 74.tar.gz: video 296 has 65 frames (< 96), skipping
2026-04-21 21:23:59,885 - WARNING - 74.tar.gz: video 500 has 57 frames (< 96), skipping
2026-04-21 21:24:01,481 - WARNING - 79.tar.gz: video 180 has 86 frames (< 96), skipping
2026-04-21 21:24:02,454 - WARNING - 69.tar.gz: video 57 has 64 frames (< 96), skipping
2026-04-21 21:24:02,454 - WARNING - 69.tar.gz: video 136 has 67 frames (< 96), skipping
2026-04-21 21:24:02,454 - WARNING - 69.tar.gz: video 216 has 69 frames (< 96), skipping
2026-04-21 21:24:02,455 - WARNING - 69.tar.gz: video 81 has 60 frames (< 96), skipping
2026-04-21 21:24:02,455 - WARNING - 69.tar.gz: video 301 has 72 frames (< 96), skipping
2026-04-21 21:24:02,455 - WARNING - 69.tar.gz: video 44 has 66 frames (< 96), skipping
2026-04-21 21:24:02,455 - WARNING - 69.tar.gz: video 49 has 80 frames (< 96), skipping
2026-04-21 21:24:02,455 - WARNING - 69.tar.gz: video 21 has 87 frames (< 96), skipping
2026-04-21 21:24:02,455 - WARNING - 69.tar.gz: video 48 has 77 frames (< 96), skipping
2026-04-21 21:24:05,898 - WARNING - 78.tar.gz: video 95 has 64 frames (< 96), skipping
2026-04-21 21:24:07,466 - WARNING - 44.tar.gz: video 678 has 57 frames (< 96), skipping
