number,value,datetime_start,datetime_complete,duration,params_attn_dropout,params_clip_layer,params_dim_feedforward,params_lr,params_lr_scheduler,params_mlp_dropout,params_mlp_hidden_dim,params_n_heads,params_num_layers,params_optimizer_type,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
320,0.9361224489795918,2026-04-22 00:53:27.940525,2026-04-22 00:53:57.151095,0 days 00:00:29.210570,0.40641225892116845,block_16,1024,0.0001296303171389951,cosine,0.04982952936180264,1024,16,6,adam,0.00629077086687193,0.9184056122448979,0.9361224489795918,,,PRUNED
321,0.8262882653061225,2026-04-22 00:53:57.299415,2026-04-22 00:54:03.556677,0 days 00:00:06.257262,0.28380791911135317,block_16,1024,0.00042370777194109693,cosine,0.30383596567633664,1024,16,8,adam,0.035198130679280994,0.8262882653061225,,,,PRUNED
322,0.9115051020408165,2026-04-22 00:54:03.702320,2026-04-22 00:54:18.473440,0 days 00:00:14.771120,0.3767398511621957,block_16,1024,5.461345009073824e-05,cosine,0.2871353726648376,1024,32,11,adam,0.017136858338841987,0.8672448979591837,0.9115051020408165,,,PRUNED
323,0.9068494897959184,2026-04-22 00:54:18.659295,2026-04-22 00:54:30.567590,0 days 00:00:11.908295,0.32909633107220765,block_16,1024,9.482897561565233e-05,cosine,0.15140026168197349,3072,32,6,adam,0.010059227768890837,0.9068494897959184,,,,PRUNED
324,0.8265816326530612,2026-04-22 00:54:30.713369,2026-04-22 00:54:36.825055,0 days 00:00:06.111686,0.3258528989298816,block_16,1024,0.00044105991144212137,cosine,0.11605162209646996,1024,2,6,adam,0.0399849140961357,0.8265816326530612,,,,PRUNED
325,0.8347959183673469,2026-04-22 00:54:36.960441,2026-04-22 00:54:44.064733,0 days 00:00:07.104292,0.2660466194676995,block_16,1024,0.00032604594513737625,cosine,0.09204698329433081,1024,2,12,adam,0.04102471426779024,0.8347959183673469,,,,PRUNED
326,0.9137500000000001,2026-04-22 00:54:44.275435,2026-04-22 00:54:56.225409,0 days 00:00:11.949974,0.5064515111371004,block_16,1024,0.0002298217434702581,cosine,0.15886314214246083,1024,8,8,adam,0.07723642299777682,0.8583035714285713,0.9137500000000001,,,PRUNED
327,0.8471045918367348,2026-04-22 00:54:56.360363,2026-04-22 00:55:02.565830,0 days 00:00:06.205467,0.29480049214431364,block_16,1024,0.0005150979588119937,cosine,0.19545185749529764,1024,16,7,adam,0.0033214632068362306,0.8471045918367348,,,,PRUNED
328,0.835829081632653,2026-04-22 00:55:02.703515,2026-04-22 00:55:09.545910,0 days 00:00:06.842395,0.6125290226577018,block_16,1024,0.0002048966875681246,cosine,0.11514994973764953,3072,8,11,adam,0.06979530950814394,0.835829081632653,,,,PRUNED
329,0.8380102040816326,2026-04-22 00:55:09.702453,2026-04-22 00:55:16.767350,0 days 00:00:07.064897,0.4542412809926402,block_16,1024,0.00015534387804945056,cosine,0.20758633384952105,1024,16,11,adam,0.018038733849990208,0.8380102040816326,,,,PRUNED
330,0.9136352040816327,2026-04-22 00:55:16.928067,2026-04-22 00:55:28.804506,0 days 00:00:11.876439,0.2627172031325017,block_16,1024,4.079393163077675e-05,cosine,0.26751671947489625,1024,32,6,adam,8.404800797729956e-05,0.865267857142857,0.9136352040816327,,,PRUNED
331,0.881045918367347,2026-04-22 00:55:28.931462,2026-04-22 00:55:40.823471,0 days 00:00:11.892009,0.34456595995682227,block_16,1024,0.0001609670282280867,cosine,0.2290911489509955,2048,32,6,adam,0.07175469234984391,0.881045918367347,,,,PRUNED
332,0.9484183673469389,2026-04-22 00:55:40.966905,2026-04-22 00:57:14.823628,0 days 00:01:33.856723,0.3859512505250224,block_16,1024,7.143403846312951e-05,cosine,0.31700624216090884,1024,8,12,adam,0.004436093852395824,0.9484183673469389,,,,PRUNED
333,0.7861862244897959,2026-04-22 00:57:14.969669,2026-04-22 00:57:22.432716,0 days 00:00:07.463047,0.3555709243370685,block_16,1024,0.00035972558883181336,cosine,0.3258320583151303,512,2,13,adam,3.16196617476831e-06,0.7861862244897959,,,,PRUNED
334,0.9304846938775511,2026-04-22 00:57:22.591022,2026-04-22 00:57:58.653399,0 days 00:00:36.062377,0.4325737534576444,block_16,1024,2.505693972796684e-05,cosine,0.37217272698534254,3072,32,11,adam,0.00035577399619095816,0.9304846938775511,,,,PRUNED
335,0.8371938775510204,2026-04-22 00:57:58.805352,2026-04-22 00:58:05.079904,0 days 00:00:06.274552,0.4032460071197033,block_16,1024,0.0002599925559704556,cosine,0.0321098863188027,1024,2,6,adam,0.08617144092936455,0.8371938775510204,,,,PRUNED
336,0.48579081632653065,2026-04-22 00:58:05.218411,2026-04-22 00:58:17.082548,0 days 00:00:11.864137,0.43763099752448764,block_16,1024,0.0006286220807422993,cosine,0.30036527022040005,1024,2,6,adam,0.0918015999133798,0.48579081632653065,,,,PRUNED
337,0.8997066326530612,2026-04-22 00:58:17.241305,2026-04-22 00:58:29.205624,0 days 00:00:11.964319,0.4178330830297088,block_16,1024,0.00019175454268613814,cosine,0.12990640541393836,1024,32,7,adam,0.08594494871379375,0.8997066326530612,,,,PRUNED
338,0.8126785714285714,2026-04-22 00:58:29.335586,2026-04-22 00:58:43.719743,0 days 00:00:14.384157,0.23831626114162519,block_16,1024,0.0004776325080683866,cosine,0.3839996175415523,3072,16,12,adam,1.1963786606386205e-06,0.8126785714285714,,,,PRUNED
339,0.9106632653061224,2026-04-22 00:58:43.867190,2026-04-22 00:58:58.305903,0 days 00:00:14.438713,0.39218594633882686,block_16,1024,8.805986357145717e-05,cosine,0.15962257267148522,1024,2,13,adam,0.05859562859091682,0.8537627551020408,0.9106632653061224,,,PRUNED
340,0.9505102040816327,2026-04-22 00:58:58.455976,2026-04-22 01:00:19.413998,0 days 00:01:20.958022,0.30833146835007536,block_16,1024,6.206271135719794e-05,cosine,0.025250932423910293,1024,8,8,adam,0.0009681206644976693,0.9189795918367347,0.9403698979591837,0.9505102040816327,,PRUNED
341,0.8412627551020407,2026-04-22 01:00:19.553072,2026-04-22 01:00:25.669377,0 days 00:00:06.116305,0.22928806074975291,block_16,1024,0.00015833036820470464,cosine,0.024939790430333425,2048,2,6,adam,0.025274266664768924,0.8412627551020407,,,,PRUNED
342,0.9500382653061223,2026-04-22 01:00:25.813228,2026-04-22 01:01:46.573390,0 days 00:01:20.760162,0.5948047155680249,block_16,1024,0.00020866457411115744,cosine,0.119467322014335,1024,8,7,adam,0.006081274130393625,0.8889158163265305,0.925140306122449,0.9382780612244898,0.9500382653061223,PRUNED
343,0.8459948979591836,2026-04-22 01:01:46.713482,2026-04-22 01:01:54.511387,0 days 00:00:07.797905,0.5444777204948228,block_16,1024,0.00017444735011576707,cosine,0.09165145082875531,1024,16,13,adam,0.015385960291137174,0.8459948979591836,,,,PRUNED
344,0.9261862244897959,2026-04-22 01:01:54.683575,2026-04-22 01:02:28.208383,0 days 00:00:33.524808,0.45646615698990173,block_16,1024,5.61021258600972e-05,cosine,0.16871649430116917,1024,16,11,adam,0.09148234072246786,0.9261862244897959,,,,PRUNED
345,0.906811224489796,2026-04-22 01:02:28.368776,2026-04-22 01:02:40.284009,0 days 00:00:11.915233,0.31565763723232826,block_16,1024,0.0001053309272053185,cosine,0.2269440302932821,512,16,8,adam,0.007380016713100697,0.862640306122449,0.906811224489796,,,PRUNED
346,0.9537372448979593,2026-04-22 01:02:40.434924,2026-04-22 01:04:37.137347,0 days 00:01:56.702423,0.4481549886513094,block_16,1024,0.00026644154872966963,cosine,0.15279558289698755,1024,8,6,adam,0.040065660159573295,0.9523852040816326,,,,COMPLETE
347,0.8436607142857143,2026-04-22 01:04:37.278081,2026-04-22 01:04:43.455206,0 days 00:00:06.177125,0.30209371121433326,block_16,1024,7.082669082421526e-05,cosine,0.2645734867203928,1024,2,6,adam,0.0655280519944332,0.8436607142857143,,,,PRUNED
348,0.9108545918367348,2026-04-22 01:04:43.608249,2026-04-22 01:04:56.916046,0 days 00:00:13.307797,0.2862263187352707,block_16,1024,4.950631549655026e-05,cosine,0.12471233009534871,2048,2,11,adam,2.6771415375196886e-05,0.9108545918367348,,,,PRUNED
349,0.8419770408163265,2026-04-22 01:04:57.130261,2026-04-22 01:05:03.300348,0 days 00:00:06.170087,0.21239685157969432,block_16,1024,0.0005522123722054537,cosine,0.3239776012470656,1024,32,6,adam,0.0007935112636559781,0.8419770408163265,,,,PRUNED
350,0.9529336734693876,2026-04-22 01:05:03.455636,2026-04-22 01:07:00.536830,0 days 00:01:57.081194,0.2877611699526894,block_16,1024,0.000133588607063453,cosine,0.1477185218171945,1024,2,8,adam,0.060716041395304794,0.9504591836734695,,,,COMPLETE
351,0.9353061224489796,2026-04-22 01:07:00.667380,2026-04-22 01:07:30.831229,0 days 00:00:30.163849,0.31800584159111384,block_16,1024,0.0001778545102128708,cosine,0.21986089384102311,1024,16,9,adam,0.006421684538082063,0.9353061224489796,,,,PRUNED
352,0.9104591836734693,2026-04-22 01:07:30.970113,2026-04-22 01:07:43.072832,0 days 00:00:12.102719,0.2280028193481987,block_16,1024,0.00010413915814456372,cosine,0.1696121938452829,1024,2,9,adam,0.053534810037976596,0.8621045918367347,0.9104591836734693,,,PRUNED
353,0.9473086734693877,2026-04-22 01:07:43.216018,2026-04-22 01:09:04.144324,0 days 00:01:20.928306,0.485343718344069,block_16,1024,0.0003727826793498068,cosine,0.1287316827026998,1024,8,6,adam,0.0017788467894322075,0.9193367346938776,0.9375382653061224,0.9473086734693877,,PRUNED
354,0.9370280612244899,2026-04-22 01:09:04.305031,2026-04-22 01:09:36.309617,0 days 00:00:32.004586,0.5761863643870149,block_16,1024,0.00025808012260962953,cosine,0.16859555337058493,1024,8,11,adam,0.01716321611986606,0.868890306122449,0.9168367346938776,0.9370280612244899,,PRUNED
355,0.8362755102040816,2026-04-22 01:09:36.470742,2026-04-22 01:09:43.226712,0 days 00:00:06.755970,0.2994075421348954,block_16,1024,0.0003031382599029024,cosine,0.31878872645407974,3072,16,10,adam,0.008349029983380917,0.8362755102040816,,,,PRUNED
356,0.9349872448979593,2026-04-22 01:09:43.382996,2026-04-22 01:10:12.819754,0 days 00:00:29.436758,0.423432053741823,block_16,1024,0.0005052963680217102,cosine,0.3075380710001829,512,16,8,adam,0.00039007500412040793,0.9349872448979593,,,,PRUNED
357,0.9043494897959183,2026-04-22 01:10:12.972175,2026-04-22 01:10:24.908074,0 days 00:00:11.935899,0.36481329404381646,block_16,1024,0.00017893760022437156,cosine,0.261087754068764,512,8,7,adam,0.027705997846809608,0.9043494897959183,,,,PRUNED
358,0.8510331632653062,2026-04-22 01:10:25.046239,2026-04-22 01:10:31.326154,0 days 00:00:06.279915,0.33178356640958767,block_16,1024,5.936894985471942e-05,cosine,0.10226965671152735,1024,2,8,adam,0.06412850828413447,0.8510331632653062,,,,PRUNED
359,0.5233290816326531,2026-04-22 01:10:31.472195,2026-04-22 01:11:00.759432,0 days 00:00:29.287237,0.3005428354457095,block_16,1024,0.0003500089618002243,cosine,0.2497105974842557,3072,16,6,adam,0.06027504245721532,0.5233290816326531,,,,PRUNED
360,0.8505867346938776,2026-04-22 01:11:00.899838,2026-04-22 01:11:12.905641,0 days 00:00:12.005803,0.5495671601664417,block_16,1024,3.033179260031541e-05,cosine,0.09376440091105052,1024,2,6,adam,0.04887897800355162,0.8505867346938776,,,,PRUNED
361,0.9359948979591837,2026-04-22 01:11:13.055427,2026-04-22 01:11:42.074529,0 days 00:00:29.019102,0.3726352766550681,block_16,1024,0.00026408520597807867,cosine,0.1415251338465178,1024,8,6,adam,0.010445846885531842,0.8867984693877551,0.9225255102040817,0.9359948979591837,,PRUNED
362,0.8267984693877551,2026-04-22 01:11:42.213966,2026-04-22 01:11:48.290493,0 days 00:00:06.076527,0.6006614845195917,block_16,1024,0.0001984730531050814,cosine,0.1501808242584869,3072,8,6,adam,0.03125804106406055,0.8267984693877551,,,,PRUNED
363,0.9056632653061225,2026-04-22 01:11:48.431471,2026-04-22 01:12:00.358284,0 days 00:00:11.926813,0.5050512176332143,block_16,1024,0.00023849652019603625,cosine,0.10982487617057564,2048,2,6,adam,0.007299372864950901,0.9056632653061225,,,,PRUNED
364,0.8393622448979592,2026-04-22 01:12:00.491743,2026-04-22 01:12:07.671218,0 days 00:00:07.179475,0.6305090240834379,block_16,1024,8.821620943606877e-05,cosine,0.18411353497600416,512,8,12,adam,0.0428928373979082,0.8393622448979592,,,,PRUNED
365,0.9348979591836735,2026-04-22 01:12:07.823779,2026-04-22 01:12:37.329121,0 days 00:00:29.505342,0.20508877368963596,block_16,1024,0.00044251472482168853,cosine,0.2822908849678494,1024,2,9,adam,0.004957349081384815,0.9348979591836735,,,,PRUNED
366,0.9476020408163266,2026-04-22 01:12:37.466197,2026-04-22 01:13:58.502546,0 days 00:01:21.036349,0.3207781613135897,block_16,1024,0.00014683941183588238,cosine,0.061432498858194656,3072,2,8,adam,0.07782382975398726,0.9476020408163266,,,,PRUNED
367,0.7776530612244898,2026-04-22 01:13:58.642563,2026-04-22 01:14:04.791012,0 days 00:00:06.148449,0.23663085362476807,block_16,1024,0.0003636823695729521,cosine,0.24532639523980648,512,2,7,adam,0.0022710103494647505,0.7776530612244898,,,,PRUNED
368,0.9106632653061224,2026-04-22 01:14:04.940931,2026-04-22 01:14:16.917469,0 days 00:00:11.976538,0.4901548116340879,block_16,1024,5.1727793634398333e-05,cosine,0.07571606258797202,2048,16,7,adam,0.006525860100145518,0.9106632653061224,,,,PRUNED
369,0.9339668367346938,2026-04-22 01:14:17.058306,2026-04-22 01:14:49.328629,0 days 00:00:32.270323,0.6372571604348239,block_16,1024,0.0001468317442116049,cosine,0.14385428282490537,1024,2,11,adam,0.05508596088410232,0.9132270408163266,0.9339668367346938,,,PRUNED
370,0.9166581632653061,2026-04-22 01:14:49.472073,2026-04-22 01:15:01.580485,0 days 00:00:12.108412,0.35211422526867625,block_16,1024,0.00019822988484589438,cosine,0.3661664471481309,1024,8,9,adam,0.0004903154049194672,0.8711224489795917,0.9166581632653061,,,PRUNED
371,0.9527295918367347,2026-04-22 01:15:01.725635,2026-04-22 01:16:58.859741,0 days 00:01:57.134106,0.6539350210031931,block_16,1024,0.00020332991415691586,cosine,0.019445222635698017,512,8,6,adam,0.01388671377652695,0.9135459183673469,0.9386607142857143,0.9514158163265305,,COMPLETE
372,0.9345408163265306,2026-04-22 01:16:58.989197,2026-04-22 01:17:33.319793,0 days 00:00:34.330596,0.3135089691049433,block_16,1024,0.00016528695812115127,cosine,0.04731087202653769,1024,32,10,adam,0.0012748348581927066,0.916798469387755,0.9345408163265306,,,PRUNED
373,0.9536352040816326,2026-04-22 01:17:33.469154,2026-04-22 01:19:30.416460,0 days 00:01:56.947306,0.5404616640434821,block_16,1024,0.00026453090038824483,cosine,0.25056224386478626,1024,32,6,adam,0.035978356242333163,0.9519897959183674,,,,COMPLETE
374,0.936109693877551,2026-04-22 01:19:30.548937,2026-04-22 01:19:59.749863,0 days 00:00:29.200926,0.5462619699851922,block_16,1024,0.0001876802102138832,cosine,0.07359382978920825,1024,8,6,adam,0.04652255212297394,0.9162244897959184,0.936109693877551,,,PRUNED
375,0.9080739795918367,2026-04-22 01:19:59.884905,2026-04-22 01:20:11.904718,0 days 00:00:12.019813,0.2691247779864786,block_16,1024,0.00010366166789602844,cosine,0.04434349357278164,1024,16,8,adam,0.06933561278590283,0.8524872448979592,0.9080739795918367,,,PRUNED
376,0.8125510204081632,2026-04-22 01:20:12.034886,2026-04-22 01:20:19.610507,0 days 00:00:07.575621,0.5583574048788414,block_16,1024,0.0004059719854584031,cosine,0.09977364223219086,1024,8,13,adam,0.01391021739734101,0.8125510204081632,,,,PRUNED
377,0.9326785714285714,2026-04-22 01:20:19.760623,2026-04-22 01:20:55.127209,0 days 00:00:35.366586,0.4564300060694256,block_16,1024,0.00012282808708027933,cosine,0.18290202824070145,1024,8,13,adam,0.058907660975262524,0.916607142857143,0.9326785714285714,,,PRUNED
378,0.9502933673469387,2026-04-22 01:20:55.279415,2026-04-22 01:22:16.077498,0 days 00:01:20.798083,0.4950508507893595,block_16,1024,0.0002212197135311517,cosine,0.2197303344211839,1024,32,6,adam,0.008909895215596656,0.8536352040816326,0.921313775510204,0.9385841836734694,0.9502933673469387,PRUNED
379,0.8474362244897959,2026-04-22 01:22:16.275985,2026-04-22 01:22:22.571999,0 days 00:00:06.296014,0.318789784487298,block_16,1024,0.00010316103348319294,cosine,0.268943545370393,1024,16,8,adam,0.07640834199186428,0.8474362244897959,,,,PRUNED
380,0.9144132653061224,2026-04-22 01:22:22.778523,2026-04-22 01:22:34.839038,0 days 00:00:12.060515,0.47003166655291545,block_16,1024,9.74233350844214e-05,cosine,0.04333673204813261,1024,32,6,adam,0.022350517197245793,0.8662755102040816,0.9144132653061224,,,PRUNED
381,0.9364285714285715,2026-04-22 01:22:34.977848,2026-04-22 01:23:04.813286,0 days 00:00:29.835438,0.6851560983473148,block_16,1024,0.0003817755740791881,cosine,0.2599845425839567,1024,32,6,adam,0.016691892371489388,0.8702423469387756,0.9233673469387755,0.9364285714285715,,PRUNED
382,0.8522193877551021,2026-04-22 01:23:04.964462,2026-04-22 01:23:12.050247,0 days 00:00:07.085785,0.23990858692429157,block_16,1024,0.00012848935739845062,cosine,0.15299965128809084,1024,2,12,adam,0.06585773739055585,0.8522193877551021,,,,PRUNED
383,0.8503061224489796,2026-04-22 01:23:12.198515,2026-04-22 01:23:24.262732,0 days 00:00:12.064217,0.43960934198121615,block_16,1024,0.000266633923234092,cosine,0.30782887830731054,1024,32,6,adam,0.06506533293345831,0.8503061224489796,,,,PRUNED
384,0.8447321428571428,2026-04-22 01:23:24.433500,2026-04-22 01:23:30.664360,0 days 00:00:06.230860,0.5341717066325473,block_16,1024,8.593603151231062e-05,cosine,0.2676732726763078,1024,32,6,adam,0.06165183003967141,0.8447321428571428,,,,PRUNED
385,0.9533801020408162,2026-04-22 01:23:30.795244,2026-04-22 01:25:30.325318,0 days 00:01:59.530074,0.393304870061217,block_16,1024,0.000223107718191632,cosine,0.1010482175936609,1024,32,6,adam,0.013375568805029475,0.9189413265306122,0.9385969387755102,0.9514923469387756,,COMPLETE
386,0.9509183673469387,2026-04-22 01:25:30.447988,2026-04-22 01:26:53.634423,0 days 00:01:23.186435,0.5025201591063858,block_16,1024,0.00017087639459777433,cosine,0.10780208045819267,1024,16,9,adam,0.02321622007711274,0.9382015306122449,0.9509183673469387,,,PRUNED
387,0.9366198979591838,2026-04-22 01:26:53.786288,2026-04-22 01:27:22.918571,0 days 00:00:29.132283,0.3430857866724573,block_16,1024,0.00023304134848353553,cosine,0.16073839726453526,1024,32,6,adam,0.0003792043092633446,0.8778443877551021,0.9190178571428572,0.9366198979591838,,PRUNED
388,0.8442346938775511,2026-04-22 01:27:23.052511,2026-04-22 01:27:29.909578,0 days 00:00:06.857067,0.6117552994908906,block_16,1024,8.889165880627102e-05,cosine,0.1470946366797019,3072,16,10,adam,0.038656175447257725,0.8442346938775511,,,,PRUNED
389,0.8246811224489796,2026-04-22 01:27:30.063968,2026-04-22 01:27:38.929810,0 days 00:00:08.865842,0.47986873335689123,block_16,1024,0.00039843046706858993,cosine,0.17879045967468501,1024,32,14,adam,0.025797781044962494,0.8246811224489796,,,,PRUNED
390,0.9493877551020409,2026-04-22 01:27:39.083386,2026-04-22 01:29:00.063472,0 days 00:01:20.980086,0.5398925073259692,block_16,1024,0.00025595358355000726,cosine,0.1621646523418428,3072,32,6,adam,0.011835490812727648,0.9139923469387756,0.9380357142857143,0.9493877551020409,,PRUNED
391,0.8207908163265305,2026-04-22 01:29:00.205571,2026-04-22 01:29:06.723946,0 days 00:00:06.518375,0.5017619253257631,block_16,1024,0.0004191565797171366,cosine,0.286814203155634,1024,32,8,adam,0.001932500198700516,0.8207908163265305,,,,PRUNED
392,0.825357142857143,2026-04-22 01:29:06.862631,2026-04-22 01:29:15.783920,0 days 00:00:08.921289,0.5379775541848966,block_16,1024,2.9779433623913e-05,cosine,0.1041655066798952,3072,32,14,adam,0.005086261082798055,0.825357142857143,,,,PRUNED
393,0.9082397959183673,2026-04-22 01:29:16.004055,2026-04-22 01:29:29.850073,0 days 00:00:13.846018,0.418633198196791,block_16,1024,6.596348643025105e-05,cosine,0.32160714448133937,512,16,11,adam,1.4255049395086413e-06,0.867155612244898,0.9082397959183673,,,PRUNED
394,0.8291071428571428,2026-04-22 01:29:30.020193,2026-04-22 01:29:37.213866,0 days 00:00:07.193673,0.27816977258932146,block_16,1024,0.00021684741888741658,cosine,0.11663638928891462,512,2,12,adam,0.012954180278324642,0.8291071428571428,,,,PRUNED
