number,value,datetime_start,datetime_complete,duration,params_attn_dropout,params_clip_layer,params_dim_feedforward,params_lr,params_lr_scheduler,params_mlp_dropout,params_mlp_hidden_dim,params_n_heads,params_num_layers,params_optimizer_type,params_warmup_epochs,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
317,0.7719897959183674,2026-04-21 15:27:02.402233,2026-04-21 15:27:18.431940,0 days 00:00:16.029707,0.04493366912443891,block_16,2048,2.777226927093418e-05,cosine_warmup,0.389723074634707,128,16,11,adam,7.0,0.0002622174258810273,0.7719897959183674,,,,PRUNED
318,0.9294005102040817,2026-04-21 15:27:18.613730,2026-04-21 15:27:48.614230,0 days 00:00:30.000500,0.43068376742600556,block_16,1024,2.573574418671682e-05,cosine,0.18228640634047938,1024,4,6,adam,,0.00047835824071627316,0.9294005102040817,,,,PRUNED
319,0.94875,2026-04-21 15:27:48.747299,2026-04-21 15:29:49.313791,0 days 00:02:00.566492,0.5035201386930324,block_16,1024,0.000230518262415691,constant,0.29170677583127846,1024,4,9,adam,,0.007799495857703908,0.9208673469387755,0.9366581632653062,0.9494260204081633,,COMPLETE
320,0.8153698979591837,2026-04-21 15:29:49.447856,2026-04-21 15:29:55.722772,0 days 00:00:06.274916,0.5053750403483547,block_16,1024,0.00035509094337401976,constant,0.22022162297534043,512,8,9,adam,,0.0068266633002864695,0.8153698979591837,,,,PRUNED
321,0.7953954081632653,2026-04-21 15:29:55.875047,2026-04-21 15:30:07.952657,0 days 00:00:12.077610,0.5916596061797275,block_12,512,0.00036644001862168297,constant,0.2964646946464625,128,2,6,adam,,5.3650057203761e-06,0.7953954081632653,,,,PRUNED
322,0.9449744897959184,2026-04-21 15:30:08.087840,2026-04-21 15:31:48.403961,0 days 00:01:40.316121,0.5038413204587093,block_16,2048,0.0002482960798558437,cosine,0.5030055067636982,1024,4,10,adam,,9.699050655802266e-06,0.9339668367346939,0.9449744897959184,,,PRUNED
323,0.7723214285714286,2026-04-21 15:31:48.536931,2026-04-21 15:31:54.915353,0 days 00:00:06.378422,0.5734620269290114,block_12,512,2.7644553667896742e-05,cosine,0.4776217697069233,1024,8,9,adam,,1.207307778880666e-05,0.7723214285714286,,,,PRUNED
324,0.7802423469387756,2026-04-21 15:31:55.048268,2026-04-21 15:32:01.355070,0 days 00:00:06.306802,0.43482563374627564,pre_proj,1024,3.5111450376071354e-05,cosine,0.2103508959380304,128,4,6,adam,,0.000633411986598295,0.7802423469387756,,,,PRUNED
325,0.8353061224489796,2026-04-21 15:32:01.496618,2026-04-21 15:32:15.248275,0 days 00:00:13.751657,0.5134920752849688,block_16,2048,0.0004029833245475995,cosine,0.5071663086544743,128,16,8,adam,,5.809914683151616e-06,0.8353061224489796,,,,PRUNED
326,0.9107780612244898,2026-04-21 15:32:15.384615,2026-04-21 15:32:29.860903,0 days 00:00:14.476288,0.41742336519263046,block_16,2048,7.66091006575196e-05,cosine,0.46799117845807836,1024,16,9,adam,,0.0049981626737628975,0.8714413265306122,0.9107780612244898,,,PRUNED
327,0.935625,2026-04-21 15:32:30.022157,2026-04-21 15:33:52.406398,0 days 00:01:22.384241,0.48305551604268215,block_20,1024,0.00010218386784225217,cosine,0.5642737983449986,1024,16,7,adam,,0.004462006139489513,0.9323852040816326,0.935625,,,PRUNED
328,0.8196428571428572,2026-04-21 15:33:52.555421,2026-04-21 15:33:59.263285,0 days 00:00:06.707864,0.49601460429349203,block_16,1024,0.00016282110517379446,cosine,0.5584427976068024,64,2,11,adam,,0.00015689562742102783,0.8196428571428572,,,,PRUNED
329,0.9486862244897959,2026-04-21 15:33:59.412157,2026-04-21 15:35:58.033877,0 days 00:01:58.621720,0.5106026123198545,block_16,512,0.00024704328945122266,constant,0.2188976778886604,1024,4,7,adam,,0.00548635613052518,0.9376275510204082,0.946109693877551,,,COMPLETE
330,0.9446301020408163,2026-04-21 15:35:58.173603,2026-04-21 15:37:41.802859,0 days 00:01:43.629256,0.3902462895037694,block_16,2048,2.0719351006494127e-05,cosine_warmup,0.5845617236061595,512,2,11,adam,8.0,2.1606394098167304e-05,0.9446301020408163,,,,PRUNED
331,0.9431377551020408,2026-04-21 15:37:41.966634,2026-04-21 15:39:03.068262,0 days 00:01:21.101628,0.345469916576631,block_16,1024,0.0007805450538333898,cosine,0.18323522664167696,256,4,7,adam,,0.003863646876564996,0.9431377551020408,,,,PRUNED
332,0.7458290816326529,2026-04-21 15:39:03.203556,2026-04-21 15:39:09.365001,0 days 00:00:06.161445,0.5247273072080628,block_16,1024,0.00012733850410723852,cosine_warmup,0.18164902431341876,1024,2,7,adam,10.0,0.0002939599218704216,0.7458290816326529,,,,PRUNED
333,0.7295535714285715,2026-04-21 15:39:09.508920,2026-04-21 15:39:24.145059,0 days 00:00:14.636139,0.4023703529142185,block_16,2048,1.829213666495427e-05,cosine_warmup,0.5428181649750953,1024,4,10,adam,7.0,4.928477723329515e-05,0.7295535714285715,,,,PRUNED
334,0.8386224489795919,2026-04-21 15:39:24.302988,2026-04-21 15:39:31.987910,0 days 00:00:07.684922,0.34586095759125046,block_16,2048,4.552012878961662e-05,cosine,0.3600658441322313,64,16,10,adam,,1.4681409780421684e-06,0.8386224489795919,,,,PRUNED
335,0.9495025510204083,2026-04-21 15:39:32.144488,2026-04-21 15:41:35.760386,0 days 00:02:03.615898,0.47721744326043625,block_16,1024,0.00013578566388758334,cosine,0.5376139448790475,512,16,10,adam,,0.0024333073817197804,0.9062882653061225,0.9369260204081633,0.9480994897959183,,COMPLETE
336,0.9437117346938775,2026-04-21 15:41:35.890527,2026-04-21 15:42:58.184572,0 days 00:01:22.294045,0.42735022617979956,block_16,512,0.00013570301317365814,cosine,0.13581497100549794,1024,2,8,adam,,0.00044237469839194783,0.9437117346938775,,,,PRUNED
337,0.9065561224489797,2026-04-21 15:42:58.324265,2026-04-21 15:43:10.786912,0 days 00:00:12.462647,0.4148442017463697,block_16,1024,8.531958059582002e-05,cosine,0.49468094568311394,512,16,9,adam,,0.00023294703651024177,0.8501147959183674,0.9065561224489797,,,PRUNED
338,0.9444005102040816,2026-04-21 15:43:10.939263,2026-04-21 15:44:33.196524,0 days 00:01:22.257261,0.05439434598943799,block_12,2048,3.175012289268585e-05,cosine_warmup,0.4205586344275766,512,4,6,adam,10.0,7.631733335276915e-06,0.9444005102040816,,,,PRUNED
339,0.6028571428571429,2026-04-21 15:44:33.328109,2026-04-21 15:44:39.498826,0 days 00:00:06.170717,0.208707466055694,block_16,1024,0.00012895402037357956,cosine_warmup,0.3924433368944358,512,8,6,adam,8.0,2.1556789412524496e-05,0.6028571428571429,,,,PRUNED
340,0.8321428571428571,2026-04-21 15:44:39.627016,2026-04-21 15:44:45.976922,0 days 00:00:06.349906,0.5990539687624089,block_16,1024,0.00025709355576648856,cosine,0.5116899012903897,512,16,9,adam,,0.004776079381159052,0.8321428571428571,,,,PRUNED
341,0.9436607142857143,2026-04-21 15:44:46.114103,2026-04-21 15:46:08.152726,0 days 00:01:22.038623,0.5864828126818139,block_16,1024,0.000106845981978146,cosine,0.12037386474833293,256,2,9,adam,,8.01090726108927e-05,0.9178826530612244,0.9381887755102042,0.9436607142857143,,PRUNED
342,0.5334311224489796,2026-04-21 15:46:08.310385,2026-04-21 15:46:14.498129,0 days 00:00:06.187744,0.08419525369134671,block_12,1024,4.614682886187237e-05,cosine_warmup,0.31648069056703904,512,8,8,adam,12.0,2.3575686118088008e-05,0.5334311224489796,,,,PRUNED
343,0.943188775510204,2026-04-21 15:46:14.632911,2026-04-21 15:47:37.034556,0 days 00:01:22.401645,0.47532893111669794,block_16,1024,6.244491501079055e-05,constant,0.15508042395734212,1024,2,9,adam,,0.0022008392268688093,0.8791326530612245,0.9180867346938775,0.9361479591836734,0.943188775510204,PRUNED
344,0.9344897959183673,2026-04-21 15:47:37.185699,2026-04-21 15:48:06.412370,0 days 00:00:29.226671,0.5970198614539045,block_16,1024,7.081975389525148e-05,cosine,0.11678699697800653,1024,16,6,adam,,0.002184222844474431,0.87140306122449,0.9159566326530613,0.9344897959183673,,PRUNED
345,0.9339158163265305,2026-04-21 15:48:06.546229,2026-04-21 15:48:35.734695,0 days 00:00:29.188466,0.38989950344455104,block_20,1024,5.659406062267913e-05,cosine,0.24724415052966875,1024,4,7,adam,,0.00016102673108926585,0.8631760204081633,0.9184438775510204,0.9339158163265305,,PRUNED
346,0.7968877551020409,2026-04-21 15:48:35.879303,2026-04-21 15:48:44.101894,0 days 00:00:08.222591,0.4320576469874299,block_12,2048,0.00012805893405585682,cosine,0.40748846362617835,512,16,11,adam,,8.525683857312709e-06,0.7968877551020409,,,,PRUNED
347,0.5496811224489796,2026-04-21 15:48:44.276913,2026-04-21 15:48:50.624590,0 days 00:00:06.347677,0.11096687316214954,block_12,2048,5.547831378762968e-05,cosine_warmup,0.5036752343467309,128,8,7,adam,6.0,1.4749337130098851e-06,0.5496811224489796,,,,PRUNED
348,0.7598214285714286,2026-04-21 15:48:50.768077,2026-04-21 15:48:57.247361,0 days 00:00:06.479284,0.4097296723872499,block_16,2048,0.0006036121849543168,cosine,0.21611904575935897,1024,16,7,adam,,0.0006946739423088391,0.7598214285714286,,,,PRUNED
349,0.8863647959183673,2026-04-21 15:48:57.400249,2026-04-21 15:50:20.815675,0 days 00:01:23.415426,0.05352738458506508,pre_proj,1024,2.6505028344700276e-05,cosine_warmup,0.3903793437744707,512,16,9,adam,10.0,1.6654255480893329e-06,0.8863647959183673,,,,PRUNED
350,0.9235714285714286,2026-04-21 15:50:20.960821,2026-04-21 15:50:50.310188,0 days 00:00:29.349367,0.5869044804657494,block_12,512,0.00020594744927351664,constant,0.32998147384933413,128,8,7,adam,,0.00015274638996658712,0.9235714285714286,,,,PRUNED
351,0.9337117346938775,2026-04-21 15:50:50.449179,2026-04-21 15:51:19.652562,0 days 00:00:29.203383,0.2941698976932928,block_16,256,7.249060948089898e-05,cosine,0.13301176037453916,1024,4,7,adam,,0.0002462182958264445,0.9237882653061225,0.9337117346938775,,,PRUNED
352,0.8165816326530613,2026-04-21 15:51:19.785907,2026-04-21 15:51:26.008209,0 days 00:00:06.222302,0.48560518705092653,block_16,1024,0.00042772358120918015,constant,0.25570917598766135,1024,2,6,adam,,0.003902672664780292,0.8165816326530613,,,,PRUNED
353,0.9084948979591837,2026-04-21 15:51:26.142627,2026-04-21 15:51:39.264824,0 days 00:00:13.122197,0.44382146386297433,block_16,2048,9.957236294225928e-05,cosine,0.4552069199782871,128,4,8,adam,,6.983521486449734e-05,0.8486989795918367,0.9084948979591837,,,PRUNED
354,0.9029719387755102,2026-04-21 15:51:39.413981,2026-04-21 15:51:51.397365,0 days 00:00:11.983384,0.4093689557352993,block_16,1024,3.5851087143587295e-05,cosine,0.13176375520791353,256,4,8,adam,,0.0011728700966756468,0.862920918367347,0.9029719387755102,,,PRUNED
355,0.6977551020408164,2026-04-21 15:51:51.532452,2026-04-21 15:51:57.716354,0 days 00:00:06.183902,0.5840571885216566,block_16,512,0.0006720279069462929,cosine,0.2842201963232098,512,8,7,adam,,1.852844562110561e-05,0.6977551020408164,,,,PRUNED
356,0.9025892857142858,2026-04-21 15:51:57.860613,2026-04-21 15:52:12.015841,0 days 00:00:14.155228,0.3676657124129716,block_16,2048,6.999515176957986e-05,cosine,0.4389534496708888,512,16,9,adam,,2.6057838704997625e-05,0.9025892857142858,,,,PRUNED
357,0.9524234693877551,2026-04-21 15:52:12.170479,2026-04-21 15:54:10.292528,0 days 00:01:58.122049,0.47316851230473755,block_16,256,0.00016701770030388434,cosine,0.43588387679697393,512,2,11,adam,,0.003016192925936962,0.9316071428571427,0.9504081632653061,,,COMPLETE
358,0.9524872448979591,2026-04-21 15:54:10.414215,2026-04-21 15:56:11.606774,0 days 00:02:01.192559,0.5255156075217686,block_16,256,6.527998412802627e-05,cosine,0.42030705144256675,512,2,13,adam,,0.005490689444684897,0.9503316326530612,,,,COMPLETE
359,0.9065561224489797,2026-04-21 15:56:11.727172,2026-04-21 15:56:23.904923,0 days 00:00:12.177751,0.3254038386982707,block_16,1024,8.541285366115624e-05,cosine,0.5863695278029246,512,8,9,adam,,0.003562045928442047,0.8576530612244897,0.9065561224489797,,,PRUNED
360,0.931045918367347,2026-04-21 15:56:24.042678,2026-04-21 15:56:53.545564,0 days 00:00:29.502886,0.5165566536360741,block_16,256,0.00011740812415742185,cosine,0.4566158643465635,512,2,11,adam,,0.0030047502828346264,0.9142729591836735,0.931045918367347,,,PRUNED
361,0.5324234693877551,2026-04-21 15:56:53.697198,2026-04-21 15:57:01.657456,0 days 00:00:07.960258,0.17362099974573184,block_16,2048,1.56093816749382e-05,cosine_warmup,0.4969496439018816,512,16,10,adam,8.0,2.132955813567758e-05,0.5324234693877551,,,,PRUNED
362,0.7681122448979593,2026-04-21 15:57:01.815567,2026-04-21 15:57:08.131182,0 days 00:00:06.315615,0.23819736713778208,block_16,256,0.00041370899454092904,cosine,0.5940941332249705,512,2,11,adam,,0.0012311254592612926,0.7681122448979593,,,,PRUNED
363,0.7639732142857143,2026-04-21 15:57:08.274805,2026-04-21 15:57:17.921870,0 days 00:00:09.647065,0.1809719583063336,block_16,2048,0.00038261334791004015,constant,0.2901685614791283,1024,4,14,adam,,0.0031346640213474825,0.7639732142857143,,,,PRUNED
364,0.928813775510204,2026-04-21 15:57:18.096929,2026-04-21 15:57:50.337360,0 days 00:00:32.240431,0.5961026682692993,block_16,256,4.723487127584026e-05,cosine,0.4585690592615185,512,2,15,adam,,0.007187230398831691,0.928813775510204,,,,PRUNED
365,0.6588010204081632,2026-04-21 15:57:50.475102,2026-04-21 15:57:59.641490,0 days 00:00:09.166388,0.2358133514547117,block_16,2048,0.00010899421906381275,cosine_warmup,0.35211346734225346,512,16,13,adam,6.0,0.0003088620247528,0.6588010204081632,,,,PRUNED
366,0.8329974489795918,2026-04-21 15:57:59.803900,2026-04-21 15:58:06.089229,0 days 00:00:06.285329,0.5020556130842595,block_12,1024,5.018086744346877e-05,cosine,0.23472001538883683,1024,4,9,adam,,0.0011300806090920922,0.8329974489795918,,,,PRUNED
367,0.9519897959183674,2026-04-21 15:58:06.236020,2026-04-21 16:00:05.479448,0 days 00:01:59.243428,0.4189995907025925,block_16,1024,0.00038356381197700973,cosine,0.14693360663857,1024,8,8,adam,,0.004058572536029987,0.8599744897959184,0.9229464285714286,0.9365688775510205,0.9497831632653062,COMPLETE
368,0.9361352040816326,2026-04-21 16:00:05.620924,2026-04-21 16:00:35.264632,0 days 00:00:29.643708,0.18660439445415686,block_16,1024,0.00015365113847821854,cosine,0.15949995971156697,1024,8,6,adam,,0.0031014670425523415,0.8581632653061224,0.9183801020408163,0.9361352040816326,,PRUNED
369,0.9500637755102042,2026-04-21 16:00:35.414007,2026-04-21 16:02:44.558426,0 days 00:02:09.144419,0.4509864104800618,block_16,1024,0.0003544058557954269,cosine,0.13987577999472442,1024,8,11,adam,,0.0026358727239105804,0.936390306122449,0.9475765306122449,,,COMPLETE
370,0.7563711734693879,2026-04-21 16:02:44.710761,2026-04-21 16:02:52.016493,0 days 00:00:07.305732,0.4272922873142843,block_12,1024,0.0005551464840365425,cosine,0.14226362300624673,128,8,12,adam,,0.002201289122587411,0.7563711734693879,,,,PRUNED
371,0.9515433673469388,2026-04-21 16:02:52.183789,2026-04-21 16:05:01.915732,0 days 00:02:09.731943,0.3454292470592328,block_16,1024,0.00019162009996959625,cosine,0.2190318928454651,1024,8,11,adam,,0.006273843090188565,0.8871683673469388,0.9189413265306122,0.9364158163265306,0.9490688775510204,COMPLETE
372,0.8814668367346938,2026-04-21 16:05:02.050193,2026-04-21 16:05:15.447267,0 days 00:00:13.397074,0.5123947530941882,block_16,2048,0.0003134085473883954,cosine,0.11804054558026379,1024,8,8,adam,,0.0037698578572189574,0.8814668367346938,,,,PRUNED
373,0.936109693877551,2026-04-21 16:05:15.606436,2026-04-21 16:05:50.291097,0 days 00:00:34.684661,0.2571548224778871,block_16,1024,0.0004327322975455196,cosine,0.17252953894015238,1024,8,12,adam,,0.006407243503270653,0.9096556122448979,0.936109693877551,,,PRUNED
374,0.9358290816326531,2026-04-21 16:05:50.452704,2026-04-21 16:06:28.063277,0 days 00:00:37.610573,0.4274557674310009,block_16,1024,0.00020566606582901408,cosine,0.11232178182464211,1024,8,13,adam,,0.0009365717893729525,0.9183673469387755,0.9358290816326531,,,PRUNED
375,0.7366581632653062,2026-04-21 16:06:28.241150,2026-04-21 16:06:34.723527,0 days 00:00:06.482377,0.4483849890257481,block_16,512,0.0008673495713913423,cosine,0.2438061323841924,1024,8,10,adam,,0.006754285112561472,0.7366581632653062,,,,PRUNED
376,0.9533035714285714,2026-04-21 16:06:34.887250,2026-04-21 16:08:38.957200,0 days 00:02:04.069950,0.3698745029608919,block_16,1024,0.0004373112221639367,cosine,0.11179789547153351,1024,8,8,adam,,0.007510479825431071,0.9520535714285714,,,,COMPLETE
377,0.7839923469387755,2026-04-21 16:08:39.105549,2026-04-21 16:08:52.115135,0 days 00:00:13.009586,0.39666678332814986,block_16,1024,0.0008531671491736521,cosine,0.18361409256123967,1024,8,9,adam,,0.0015764800065968057,0.7839923469387755,,,,PRUNED
378,0.9084183673469388,2026-04-21 16:08:52.333555,2026-04-21 16:10:29.332903,0 days 00:01:36.999348,0.3178890649425383,pre_proj,1024,0.0006465151900782129,constant,0.17622138016887334,1024,8,11,adam,,0.001968219226730858,0.9084183673469388,,,,PRUNED
379,0.8225382653061226,2026-04-21 16:10:29.510831,2026-04-21 16:10:36.529319,0 days 00:00:07.018488,0.4076674668831831,pre_proj,1024,0.0001625807062047658,cosine,0.14394873756708068,1024,8,10,adam,,0.004456386641726857,0.8225382653061226,,,,PRUNED
380,0.8460969387755102,2026-04-21 16:10:36.701660,2026-04-21 16:10:44.011685,0 days 00:00:07.310025,0.5364367143124418,block_12,256,3.585973944839492e-05,cosine,0.4227426620057093,512,2,12,adam,,0.0004619260367162871,0.8460969387755102,,,,PRUNED
381,0.8026785714285716,2026-04-21 16:10:44.159092,2026-04-21 16:10:50.699571,0 days 00:00:06.540479,0.3219318419702185,block_12,1024,0.0004885960376596796,cosine,0.1914690156078056,1024,8,8,adam,,0.005657822906735813,0.8026785714285716,,,,PRUNED
382,0.8344005102040816,2026-04-21 16:10:50.843557,2026-04-21 16:10:57.559025,0 days 00:00:06.715468,0.5033222774288076,block_16,256,0.00023724316289173476,cosine,0.4216726875922993,64,4,12,adam,,0.0019857095003107256,0.8344005102040816,,,,PRUNED
383,0.7568622448979592,2026-04-21 16:10:57.726869,2026-04-21 16:11:17.522266,0 days 00:00:19.795397,0.23443257717311083,block_12,2048,2.5823561958865695e-05,cosine_warmup,0.40276220951744124,256,16,13,adam,10.0,2.1566944136246156e-05,0.7568622448979592,,,,PRUNED
384,0.9521938775510204,2026-04-21 16:11:17.706762,2026-04-21 16:13:31.333726,0 days 00:02:13.626964,0.5170217252189575,block_16,1024,0.0001589200579882677,cosine,0.14835223963969937,256,8,10,adam,,0.006015019729558621,0.9416964285714287,0.9462117346938774,,,COMPLETE
385,0.9127295918367346,2026-04-21 16:13:31.485823,2026-04-21 16:13:45.844801,0 days 00:00:14.358978,0.5887527870330644,block_16,1024,0.0001548760530630613,cosine,0.18465987091825206,256,8,11,adam,,0.006101208106084663,0.886390306122449,0.9127295918367346,,,PRUNED
386,0.7742729591836733,2026-04-21 16:13:46.024895,2026-04-21 16:13:52.513056,0 days 00:00:06.488161,0.335511820333768,block_16,256,0.00042696761322762975,constant,0.3542142911304459,512,2,9,adam,,0.0007990340676067209,0.7742729591836733,,,,PRUNED
387,0.9028188775510204,2026-04-21 16:13:52.681919,2026-04-21 16:14:06.073286,0 days 00:00:13.391367,0.2692409512910305,block_16,2048,0.0004247155904470001,constant,0.20319097076948323,1024,8,7,adam,,0.007612802064160944,0.9028188775510204,,,,PRUNED
388,0.8779591836734695,2026-04-21 16:14:06.261137,2026-04-21 16:14:36.898679,0 days 00:00:30.637542,0.052747034855795356,pre_proj,256,3.981095187647325e-05,cosine_warmup,0.4357854747130092,512,8,6,adam,8.0,1.5907147328052e-06,0.8779591836734695,,,,PRUNED
389,0.9296301020408162,2026-04-21 16:14:37.074750,2026-04-21 16:15:07.915234,0 days 00:00:30.840484,0.4850206755696692,block_16,512,0.00018401850018629555,cosine,0.14179032301964098,256,8,10,adam,,0.0003981135775598027,0.9122066326530612,0.9296301020408162,,,PRUNED
390,0.8311607142857143,2026-04-21 16:15:08.084450,2026-04-21 16:15:15.182739,0 days 00:00:07.098289,0.48579633799087546,block_16,256,0.00036138857969613894,cosine,0.5161780012569109,512,8,14,adam,,0.0062587861597990496,0.8311607142857143,,,,PRUNED
391,0.9310969387755101,2026-04-21 16:15:15.354715,2026-04-21 16:15:46.272097,0 days 00:00:30.917382,0.5004053060894045,block_16,1024,0.0001714970286598774,cosine,0.10169938463244735,64,8,8,adam,,0.0067873345465638245,0.9117729591836735,0.9310969387755101,,,PRUNED
